EventID,LocationID,NPeople,NLanterns,NCars,Comments,autonumber
333,"21200",321,,,,1667
333,"22307",437,,,,1668
333,"22309",247,,,,1669
334,"21100",0,,,,1670
334,"21200",346,,,,1671
334,"22307",362,,,,1672
334,"22309",179,,,,1673
335,"21100",0,,,,1675
335,"21200",184,,,,1676
335,"22307",233,,,,1677
335,"22309",51,,,,1678
336,"11101",217,,,,1679
336,"11104",138,,,,1680
336,"11200",132,,,,1681
336,"12300",257,,,,1682
336,"12400",1187,,,,1683
336,"12500",955,,,,1684
336,"12600",1022,,,,1685
337,"11101",116,,,,1686
337,"11104",74,,,,1687
337,"11200",70,,,,1688
337,"12300",137,,,,1689
337,"12400",478,,,,1690
337,"12500",596,,,,1691
337,"12600",612,,,,1692
339,"11101",,,45,,1693
339,"11104",,,29,,1694
339,"11200",,,28,,1695
339,"12300",,,54,,1696
339,"12400",,,237,,1697
339,"12500",,,244,,1698
339,"12600",,,181,,1699
340,"11101",68,,,,1700
340,"11104",43,,,,1701
340,"11200",41,,,,1702
340,"12300",80,,,,1703
340,"12400",346,,,,1704
340,"12500",350,,,,1705
340,"12600",288,,,,1706
345,"21100",0,,,,1707
345,"21200",465,,,,1708
345,"22307",433,,,,1709
345,"22309",288,,,,1710
346,"21100",0,,,,1711
346,"21200",889,,,,1712
346,"22307",853,,,,1713
346,"22309",689,,,,1714
347,"21100",38,,,,1715
347,"21200",1227,,,,1716
347,"22307",954,,,,1717
347,"22309",716,,,,1718
348,"11101",43,,,,1719
348,"11104",107,,,,1720
348,"11200",190,,,,1721
348,"12300",150,,,,1722
348,"12400",476,,,,1723
348,"12500",430,,,,1724
348,"12600",358,,,,1725
349,"11101",52,,,,1726
349,"11104",204,,,,1727
349,"11200",332,,,,1728
349,"12300",232,,,,1729
349,"12400",860,,,,1730
349,"12500",845,,,,1731
349,"12600",561,,,,1732
350,"11101",82,,,,1733
350,"11104",271,,,,1734
350,"11200",455,,,,1735
350,"12300",333,,,,1736
350,"12400",1202,,,,1737
350,"12500",1134,,,,1738
350,"12600",740,,,,1739
351,"41100",48,,,,1740
351,"41200",65,,,,1741
351,"41300",146,,,,1742
351,"41400",179,,,,1743
351,"42500",96,,,,1744
351,"42600",248,,,,1745
352,"41100",73,,,,1746
352,"41200",150,,,,1747
352,"41300",236,,,,1748
352,"41400",299,,,,1749
352,"42500",213,,,,1750
352,"42600",241,,,,1751
353,"41100",124,,,,1752
353,"41200",196,,,,1753
353,"41300",350,,,,1754
353,"41400",519,,,,1755
353,"42500",302,,,,1756
353,"42600",512,,,,1757
354,"31002",6,,,,1758
354,"31005",405,,,,1759
354,"32007",346,,,,1760
354,"32009",222,,,,1761
354,"33012",619,,,,1762
354,"33013",10,,,,1763
356,"31002",11,,,,1764
356,"31005",958,,,,1765
356,"32007",672,,,,1766
356,"32009",729,,,,1767
356,"33012",1254,,,,1768
356,"33013",40,,,,1769
355,"31002",12,,,,1770
355,"31005",466,,,,1771
355,"32007",416,,,,1772
355,"32009",334,,,,1773
355,"33012",647,,,,1774
355,"33013",7,,,,1775
357,"11101",81,,,,1776
357,"11104",93,,,,1777
357,"11200",162,,,,1778
357,"12300",94,,,,1779
357,"12400",276,,,,1780
357,"12500",284,,,"3",1781
357,"12600",272,,,,1782
358,"11101",44,,,,1783
358,"11104",100,,,,1784
358,"11200",170,,,,1785
358,"12300",118,,,,1786
358,"12400",468,,,,1787
358,"12500",328,,,,1788
358,"12600",289,,,,1789
359,"11101",62,,,,1790
359,"11104",142,,,,1791
359,"11200",241,,,,1792
359,"12300",168,,,,1793
359,"12400",763,,,,1794
359,"12500",446,,,,1795
359,"12600",329,,,,1796
360,"21100",7,,,,1797
360,"21200",398,,,,1798
360,"22307",343,,,,1799
360,"22309",250,,,,1800
361,"21100",2,,,,1802
361,"21200",316,,,,1803
361,"22307",185,,,,1804
361,"22309",130,,,,1805
362,"21100",11,,,,1806
362,"21200",312,,,,1807
362,"22307",196,,,,1808
362,"22309",121,,,,1809
363,"21100",30,,,,1810
363,"21200",692,,,,1811
363,"22307",339,,,,1812
363,"22309",203,,,,1813
364,"11101",46,,,,1814
364,"11104",106,,,,1815
364,"11200",179,,,,1816
364,"12300",125,,,,1817
364,"12400",370,,,,1818
364,"12500",452,,,,1819
364,"12600",319,,,,1820
365,"11101",40,,,,1821
365,"11104",92,,,,1822
365,"11200",156,,,,1823
365,"12300",109,,,,1824
365,"12400",368,,,,1825
365,"12500",340,,,,1826
365,"12600",288,,,,1827
366,"21100",2,,,,1828
366,"21200",105,,,,1829
366,"22307",52,,,,1830
366,"22309",55,,,,1831
367,"11101",7,,,,1832
367,"11104",15,,,,1833
367,"11200",26,,,,1834
367,"12300",18,,,,1835
367,"12400",76,,,,1836
367,"12500",70,,,,1837
367,"12600",21,,,,1838
368,"11101",50,,,,1839
368,"11104",47,,,,1840
368,"11200",109,,,,1841
368,"12300",52,,,,1842
368,"12400",146,,,,1843
368,"12500",125,,,,1844
368,"12600",73,,,,1845
369,"11101",22,,,,1846
369,"11104",44,,,,1847
369,"11200",77,,,,1848
369,"12300",51,,,,1849
369,"12400",216,,,,1850
369,"12500",121,,,,1851
369,"12600",121,,,,1852
370,"21100",0,,,,1853
370,"21200",117,,,,1854
370,"22307",82,,,,1855
370,"22309",98,,,,1856
371,"21100",0,,,,1857
371,"21200",169,,,,1858
371,"22307",88,,,,1859
371,"22309",55,,,,1860
372,"41100",47,,,,1861
372,"41200",64,,,,1862
372,"41300",390,,,,1863
372,"41400",363,,,,1864
372,"42500",196,,,,1865
372,"42600",265,,,,1866
373,"41100",80,,,,1867
373,"41200",104,,,,1868
373,"41300",317,,,,1869
373,"41400",334,,,,1870
373,"42500",134,,,,1871
373,"42600",233,,,,1872
374,"21100",0,,,,1873
374,"21200",322,,,,1874
374,"22307",169,,,,1875
374,"22309",141,,,,1876
375,"21100",8,,,,1877
375,"21200",404,,,,1878
375,"22307",175,,,,1879
375,"22309",96,,,,1880
376,"21100",21,,,,1881
376,"21200",330,,,,1882
376,"22307",169,,,,1883
376,"22309",150,,,,1884
377,"11101",112,,,,1885
377,"11104",102,,,,1886
377,"11200",135,,,,1887
377,"12300",94,,,,1888
377,"12400",273,,,,1889
377,"12500",237,,,,1890
377,"12600",156,,,,1891
378,"11101",57,,,,1892
378,"11104",93,,,,1893
378,"11200",157,,,,1894
378,"12300",105,,,,1895
378,"12400",448,,,,1896
378,"12500",300,,,,1897
378,"12600",159,,,,1898
379,"11101",33,,,,1899
379,"11104",55,,,,1900
379,"11200",92,,,,1901
379,"12300",61,,,,1902
379,"12400",221,,,,1903
379,"12500",185,,,,1904
379,"12600",125,,,,1905
380,"41100",52,,,,1906
380,"41200",60,,,,1907
380,"41300",293,,,,1908
380,"41400",321,,,,1909
380,"42500",144,,,,1910
380,"42600",279,,,,1911
381,"41100",125,,,,1912
381,"41200",164,,,,1913
381,"41300",614,,,,1914
381,"41400",619,,,,1915
381,"42500",242,,,,1916
381,"42600",379,,,,1917
382,"41100",97,,,,1918
382,"41200",134,,,,1919
382,"41300",343,,,,1920
382,"41400",434,,,,1921
382,"42500",180,,,,1922
382,"42600",275,,,,1923
383,"21100",0,,,,1924
383,"21200",291,,,,1925
383,"22307",196,,,,1926
383,"22309",113,,,,1927
384,"21100",19,,,,1928
384,"21200",485,,,,1929
384,"22307",287,,,,1930
384,"22309",157,,,,1931
385,"21100",17,,,,1932
385,"21200",360,,,,1933
385,"22307",247,,,,1934
385,"22309",144,,,,1935
386,"21100",32,,,,1936
386,"21200",532,,,,1937
386,"22307",351,,,,1938
386,"22309",214,,,,1939
387,"21100",32,,,,1940
387,"21200",355,,,,1941
387,"22307",244,,,,1942
391,"31002",,,10,,1958
391,"31005",,,173,,1959
391,"32007",,,210,,1960
391,"32009",,,65,,1961
391,"33012",,,168,,1962
391,"33013",4,,,,1963
392,"41100",26,,,,1964
392,"41200",58,,,,1965
392,"41300",169,,,,1966
392,"41400",175,,,,1967
392,"42500",,,29,,1968
392,"42600",,,64,,1969
393,"21100",,,0,,1970
393,"21200",,,78,,1971
393,"22307",,,68,,1972
393,"22309",,,56,,1973
394,"11101",,,22,,1974
394,"11104",,,41,,1975
394,"11200",,,65,,1976
394,"12300",,,19,,1977
394,"12400",,,115,,1978
394,"12500",,,129,,1979
394,"12600",,,60,,1980
395,"11101",,,30,,1981
395,"11104",,,56,,1982
395,"11200",,,89,,1983
395,"12300",,,26,,1984
395,"12400",,,166,,1985
395,"12500",,,160,,1986
395,"12600",,,90,,1987
396,"21100",,,0,,1988
396,"21200",,,93,,1989
396,"22307",,,101,,1990
409,"22309",,,47,,2059
410,"11101",159,,,,2060
410,"11104",297,,,,2061
410,"11200",471,,,,2062
410,"12300",138,,,,2063
410,"12400",966,,,,2064
410,"12500",782,,,,2065
410,"12600",454,,,,2066
411,"11101",,,30,,2067
411,"11104",,,57,,2068
411,"11200",,,90,,2069
411,"12300",,,26,,2070
411,"12400",,,167,,2071
411,"12500",,,179,,2072
411,"12600",,,74,,2073
412,"31002",0,,,,2074
412,"31005",297,,,,2075
412,"32007",197,,,,2076
412,"32009",168,,,,2077
412,"33012",363,,,,2078
412,"33013",0,,,,2079
413,"41100",134,,,,2080
413,"41200",123,,,,2081
413,"41300",246,,,,2082
413,"41400",204,,,,2083
413,"42500",107,,,,2084
413,"42600",38,,,,2085
414,"11101",78,,,,2086
414,"11104",145,,,,2087
414,"11200",229,,,,2088
414,"12300",67,,,,2089
414,"12400",517,,,,2090
414,"12500",462,,,,2091
414,"12600",94,,,,2092
415,"11101",65,,,"Actual count only Ocean Park North.",2093
415,"11104",122,,,,2094
415,"11200",193,,,,2095
415,"12300",57,,,,2096
415,"12400",361,,,,2097
415,"12500",364,,,,2098
415,"12600",179,,,,2099
416,"21100",35,,,,2100
416,"21200",178,,,,2101
416,"22307",219,,,,2102
416,"22309",169,,,,2103
417,"31002",5,,,,2104
417,"31005",234,,,,2105
417,"32007",225,,,,2106
417,"32009",150,,,,2107
417,"33012",379,,,,2108
417,"33013",6,,,,2109
418,"41100",68,,,,2110
418,"41200",138,,,,2111
418,"41300",256,,,,2112
418,"41400",418,,,,2113
418,"42500",188,,,,2114
418,"42600",295,,,,2115
419,"21100",5,,,,2116
419,"21200",291,,,,2117
419,"22307",264,,,,2118
419,"22309",233,,,,2119
420,"31002",2,,,,2120
420,"31005",476,,,,2121
420,"32007",239,,,,2122
420,"32009",329,,,,2123
420,"33012",444,,,,2124
420,"33013",0,,,,2125
512,,,,,,3077
512,,,,,,3078
512,,,,,,3079
512,,,,,,3080
512,,,,,,3081
512,,,,,,3082
512,,,,,,3083
512,,,,,,3084
512,,,,,,3085
512,,,,,,3086
512,,,,,,3087
512,,,,,,3088
512,,,,,,3089
512,,,,,,3090
513,"11104",1108,,,,3091
513,"11200",1341,,,,3092
513,"12300",401,,,,3093
513,"12400",954,,,,3094
513,"12500",409,,,,3095
513,"12600",134,,,,3096
513,,,,,,3097
513,,,,,,3098
513,,,,,,3099
513,,,,,,3100
514,"11104",79,,41,,3101
514,"11200",92,,32,,3102
514,"12300",16,,4,,3103
514,"12400",169,,20,,3104
514,"12500",49,,33,,3105
514,"12600",5,,3,,3106
515,"11104",621,,169,,3107
515,"11200",1165,,247,,3108
515,"12300",349,,70,,3109
515,"12400",747,,158,,3110
515,"12500",345,,90,,3111
515,"12600",14,,4,,3112
516,"11104",611,,,,3113
516,"11200",1457,,,,3114
516,"12300",348,,,,3115
516,"12400",1018,,,,3116
516,"12500",491,,,,3117
516,"12600",104,,,,3118
517,"11104",462,,199,,3119
517,"11200",757,,292,,3120
517,"12300",127,,57,,3121
517,"12400",483,,,,3122
517,"12500",240,,,,3123
517,"12600",50,,,,3124
517,,,,,,3125
518,"11104",538,,,,3126
518,"11200",960,,,,3127
518,"12300",205,,,,3128
518,"12400",398,,,,3129
518,"12500",200,,,,3130
518,"12600",31,,,,3131
519,"11104",483,,,,3132
519,"11200",1055,,,,3133
519,"12300",210,,,,3134
519,"12400",470,,,,3135
519,"12500",277,,,,3136
519,"12600",52,,,,3137
520,"11104",555,,,,3138
520,"11200",897,,,,3139
520,"12300",211,,,,3140
520,"12400",557,,,,3141
520,"12500",284,,,,3142
520,"12600",56,,,,3143
521,"11104",625,,,,3144
542,"33013",25,,,,3267
543,"21100",34,,,,3268
543,"21200",302,,,,3269
543,"22307",339,,,,3270
543,"22309",325,,,,3271
544,"21100",0,,,,3272
544,"21200",335,,,,3273
544,"22307",459,,,,3274
544,"22309",321,,,,3275
545,"11101",31,,,,3276
545,"11104",144,,,,3277
545,"11200",234,,,,3278
545,"12300",157,,,,3279
545,"12400",880,,,,3280
545,"12500",745,,,,3281
545,"12600",438,,,,3282
546,"11101",17,,,,3283
546,"11104",143,,,,3284
546,"11200",233,,,,3285
123,"12300",157,,,,3286
546,"12300",181,,,,3287
546,"12400",829,,,,3288
546,"12500",884,,,,3289
546,"12600",611,,,,3290
539,"11104",352,,149,,3291
539,"11200",471,,196,,3292
539,"12300",65,,32,,3293
539,"12400",269,,108,,3294
539,"12500",172,,85,,3295
539,"12600",52,,22,,3296
547,"11104",296,,137,,3297
547,"11200",427,,180,,3298
547,"12300",72,,37,,3299
547,"12400",348,,150,,3300
547,"12500",258,,98,,3301
547,"12600",89,,35,,3302
548,"11104",532,,,,3303
548,"11200",579,,,,3304
548,"12300",122,,,,3305
548,"12400",524,,,,3306
548,"12500",437,,,,3307
548,"12600",92,,,,3308
549,"11104",1106,,366,,3309
549,"11200",1654,,570,,3310
549,"12300",311,,91,,3311
549,"12400",1416,,485,,3312
549,"12500",926,,324,,3313
549,"12600",211,,75,,3314
550,"31002",5,,,,3315
550,"31005",566,,,,3316
550,"32007",563,,,,3317
550,"32009",321,,,,3318
550,"33012",754,,,,3319
550,"33013",24,,,,3320
551,"41100",126,,,,3321
551,"41200",214,,,,3322
551,"41300",573,,,,3323
551,"41400",674,,,,3324
551,"42500",428,,,,3325
551,"42600",702,,,,3326
552,"41100",172,,,,3327
552,"41200",273,,,,3328
552,"41300",1217,,,,3329
552,"41400",1244,,,,3330
552,"42500",469,,,,3331
552,"42600",1161,,,,3332
553,"21100",0,,,,3333
532,"33013",6,,,,3213
533,"11104",887,,294,,3214
533,"11200",1072,,414,,3215
533,"12300",305,29,43,,3216
533,"12400",798,,,,3217
533,"12500",415,,,,3218
533,"12600",100,,,,3219
534,"11104",621,,211,,3220
534,"11200",1143,,384,,3221
534,"12300",293,,94,,3222
534,"12400",825,,350,,3223
534,"12500",366,,160,,3224
534,"12600",81,,33,,3225
535,"11104",888,,,,3226
535,"11200",1159,,,,3227
535,"12300",225,,,,3228
535,"12400",809,,,,3229
535,"12500",416,,,,3230
535,"12600",100,,,,3231
536,"11104",993,,395,,3232
536,"11200",1393,,637,,3233
536,"12300",311,,134,,3234
536,"12400",961,,,,3235
536,"12500",494,,,,3236
536,"12600",117,,,,3237
537,"11104",922,,,,3238
537,"11200",1442,,,,3239
537,"12300",379,,,,3240
537,"12400",915,,,,3241
537,"12500",476,,,,3242
537,"12600",111,,,,3243
538,"11104",1372,,,,3244
538,"11200",1885,,,,3245
538,"12300",493,,,,3246
538,"12400",1504,,574,,3247
538,"12500",856,,281,,3248
538,"12600",255,,99,,3249
540,"41100",119,,,,3250
540,"41200",129,,,,3251
540,"41300",433,,,,3252
540,"41400",399,,,,3253
540,"42500",237,,,,3254
540,"42600",373,,,,3255
541,"41100",180,,,,3256
541,"41200",192,,,,3257
541,"41300",867,,,,3258
541,"41400",449,,,,3259
541,"42500",236,,,,3260
541,"42600",449,,,,3261
542,"31002",21,,,,3262
542,"31005",756,,,,3263
542,"32007",681,,,,3264
542,"32009",384,,,,3265
542,"33012",660,,,,3266
553,"21200",800,,,,3334
553,"22307",1053,,,,3335
553,"22309",928,,,,3336
554,"21100",4,,,,3337
554,"21200",423,,,,3338
554,"22307",400,,,,3339
554,"22309",336,,,,3340
555,"21100",0,,,,3341
555,"21200",354,,,,3342
555,"22307",457,,,,3343
555,"22309",424,,,,3344
556,"11101",87,,,,3345
556,"11104",313,,,,3346
556,"11200",524,,,,3347
556,"12300",347,,,,3348
556,"12400",1564,,,,3349
556,"12500",1465,,,,3350
556,"12600",995,,,,3351
557,"11101",88,,,,3352
557,"11104",318,,,,3353
557,"11200",532,,,,3354
557,"12300",352,,,,3355
557,"12400",1719,,,,3356
557,"12500",1402,,,,3357
557,"12600",962,,,,3358
558,"11101",54,,,,3359
558,"11104",152,,,,3360
558,"11200",264,,,,3361
558,"12300",172,,,,3362
558,"12400",727,,,,3363
558,"12500",523,,,,3364
558,"12600",437,,,,3365
559,"Trail 2",53,,,,3366
559,"Trail 1",24,,,,3367
559,"Campground",241,,,,3368
559,"Guard Rail",193,,,,3369
559,"South Beach",6,,,,3370
560,"Guard Rail",62,,,,3371
560,"Campground",84,,,,3372
560,"Trail 1",19,,,,3373
560,"Trail 2",31,,,,3374
560,"South Beach",0,,,,3375
561,"Campground",62,,,,3376
561,"Trail 2",24,,,,3377
561,"Trail 1",20,,,,3378
561,"South Beach",0,,,,3379
561,"Guard Rail",37,,,,3380
562,"21100",24,,,,3381
562,"21200",581,,,,3382
562,"22307",669,,,,3383
562,"22309",551,,,,3384
563,"21100",5,,,,3385
563,"21200",421,,,,3386
563,"22307",508,,,,3387
563,"22309",384,,,,3388
564,"11101",41,,,,3389
564,"11104",150,,,,3390
564,"11200",250,,,,3391
564,"12300",166,,,,3392
564,"12400",881,,,,3393
564,"12500",660,,,,3394
564,"12600",381,,,,3395
565,"11101",48,,,,3396
565,"11104",173,,,,3397
565,"11200",290,,,,3398
565,"12300",192,,,,3399
565,"12400",956,,,,3400
565,"12500",799,,,,3401
565,"12600",470,,,,3402
566,"11101",27,,,,3403
566,"11104",96,,,,3404
566,"11200",161,,,,3405
566,"12300",106,,,,3406
566,"12400",516,,,,3407
566,"12500",440,,,,3408
566,"12600",277,,,,3409
567,"41100",80,,,,3410
567,"41200",67,,,,3411
567,"41300",233,,,,3412
396,"22309",,,84,,1991
397,"31002",,3,,,1992
397,"31005",,267,,,1993
397,"32007",,210,,,1994
397,"32009",,174,,,1995
397,"33012",,346,,,1996
397,"33013",0,,,,1997
398,"41100",,,12,,1998
398,"41200",,,21,,1999
398,"41300",,,94,,2000
398,"41400",,,101,,2001
398,"42500",,,32,,2002
398,"42600",,,88,,2003
399,"41100",,,5,,2004
399,"41200",,,10,,2005
399,"41300",,,174,,2006
399,"41400",,,101,,2007
399,"42500",,,21,,2008
399,"42600",,,86,,2009
400,"21100",0,,,,2010
400,"21200",146,,,,2011
400,"22307",279,,,,2012
400,"22309",125,,,,2013
401,"21100",,,0,,2014
401,"21200",,,23,,2015
401,"22307",,,77,,2016
401,"22309",,,48,,2017
402,"41100",,,3,,2018
402,"41200",,,17,,2019
402,"41300",,,155,,2020
402,"41400",,,104,,2021
402,"42500",,,23,,2022
402,"42600",,,68,,2023
403,"11101",,,17,,2024
403,"11104",,,32,,2025
403,"11200",,,51,,2026
403,"12300",,,15,,2027
403,"12400",,,119,,2028
403,"12500",,,101,,2029
403,"12600",,,17,,2030
404,"11101",,,20,,2031
404,"11104",,,37,,2032
404,"11200",,,59,,2033
404,"12300",,,17,,2034
404,"12400",,,106,,2035
404,"12500",,,139,,2036
404,"12600",,,33,,2037
406,"31002",20,,,,2038
406,"31005",536,,,,2039
406,"32007",392,,,,2040
406,"32009",275,,,,2041
406,"33012",542,,,,2042
406,"33013",0,,,,2043
407,"41100",46,,,,2044
407,"41200",58,,,,2045
407,"41300",281,,,,2046
407,"41400",270,,,,2047
407,"42500",194,,,,2048
407,"42600",265,,,,2049
408,"41100",,,16,,2050
408,"41200",,,12,,2051
408,"41300",,,165,,2052
408,"41400",,,148,,2053
408,"42500",,,40,,2054
408,"42600",,,79,,2055
409,"21100",,,2,,2056
409,"21200",,,34,,2057
409,"22307",,,112,,2058
567,"41400",136,,,,3413
567,"42500",81,,,,3414
567,"42600",133,,,,3415
568,"31002",2,,,,3416
568,"31005",181,,,,3417
568,"32007",155,,,,3418
568,"32009",196,,,,3419
568,"33012",233,,,,3420
568,"33013",12,,,,3421
569,"21100",30,,,,3422
569,"21200",487,,,,3423
569,"22307",392,,,,3424
569,"22309",326,,,,3425
570,"21100",9,,,,3426
570,"21200",716,,,,3427
570,"22307",684,,,,3428
570,"22309",651,,,,3429
571,"21100",14,,,,3430
571,"21200",658,,,,3431
571,"22307",579,,,,3432
571,"22309",607,,,,3433
572,"31002",30,,,,3434
572,"31005",564,,,,3435
572,"32007",521,,,,3436
572,"32009",265,,,,3437
572,"33012",533,,,,3438
572,"33013",2,,,,3439
573,"31002",4,,,,3440
573,"31005",293,,,,3441
573,"32007",216,,,,3442
573,"32009",132,,,,3443
573,"33012",341,,,,3444
573,"33013",0,,,,3445
574,"41100",123,,,,3446
574,"41200",130,,,,3447
574,"41300",355,,,,3448
574,"41400",410,,,,3449
574,"42500",191,,,,3450
574,"42600",342,,,,3451
575,"41100",28,,,,3453
575,"41200",67,,,,3454
575,"41300",177,,,,3455
575,"41400",128,,,,3456
575,"42500",112,,,,3457
575,"42600",117,,,,3458
576,"21100",8,,,,3459
576,"21200",265,,,,3460
576,"22307",471,,,,3461
576,"22309",437,,,,3462
577,"21100",0,,,,3463
577,"21200",106,,,,3464
577,"22307",160,,,,3465
577,"22309",213,,,,3466
578,"11101",54,,,"Actual count only Ocean Park north.",3467
578,"11104",194,,,,3468
578,"11200",325,,,,3469
578,"12300",215,,,,3470
578,"12400",974,,,,3471
578,"12500",860,,,,3472
578,"12600",663,,,,3473
579,"11101",17,,,,3474
579,"11104",62,,,,3475
579,"11200",103,,,,3476
579,"12300",68,,,,3477
579,"12400",210,,,,3478
579,"12500",373,,,,3479
579,"12600",211,,,,3480
580,"21100",0,,,,3481
580,"21200",113,,,,3482
580,"22307",133,,,,3483
580,"22309",144,,,,3484
581,"11101",7,,,,3485
581,"11104",26,,,,3486
581,"11200",43,,,,3487
581,"12300",29,,,,3488
581,"12400",99,,,,3489
581,"12500",124,,,,3490
581,"12600",110,,,,3491
582,"21100",11,,,,3492
582,"21200",226,,,,3493
582,"22307",133,,,,3494
582,"22309",105,,,,3495
583,"21100",,,2,,3496
583,"21200",,,50,,3497
583,"22307",,,125,,3498
583,"22309",,,85,,3499
584,"21100",,,1,,3500
584,"21200",,,14,,3501
584,"22307",,,34,,3502
584,"22309",,,14,,3503
585,"31002",1,,,,3504
585,"31005",327,,,,3505
585,"32007",233,,,,3506
585,"32009",174,,,,3507
585,"33012",269,,,,3508
585,"33013",2,,,,3509
586,"41100",46,,,,3510
586,"41200",57,,,,3512
586,"41300",218,,,,3513
586,"41400",153,,,,3514
586,"42500",66,,,,3515
586,"42600",155,,,,3516
587,"11101",15,,,,3517
587,"11104",55,,,,3518
587,"11200",92,,,,3519
587,"12300",61,,,,3520
587,"12400",255,,,,3521
587,"12500",276,,,,3522
587,"12600",175,,,,3523
588,"11101",10,,,,3524
588,"11104",38,,,,3525
588,"11200",63,,,,3526
588,"12300",42,,,,3527
588,"12400",181,,,,3528
588,"12500",134,,,,3529
588,"12600",167,,,,3530
589,"21100",13,,,,3531
589,"21200",105,,,,3532
589,"22307",137,,,,3533
589,"22309",197,,,,3534
590,"31002",2,,,,3535
590,"31005",282,,,,3536
590,"32007",137,,,,3537
590,"32009",107,,,,3538
590,"33012",256,,,,3539
590,"33013",3,,,,3540
591,"41100",61,,,,3541
591,"41200",19,,,,3542
591,"41300",146,,,,3543
591,"41400",83,,,,3544
591,"42500",47,,,,3545
591,"42600",112,,,,3546
624,"12600",,,102,,3706
626,"41100",,,17,,3707
626,"41200",,,11,,3708
626,"41300",,,49,,3709
626,"41400",,,54,,3710
626,"42500",,,23,,3711
626,"42600",,,46,,3712
627,"21100",,,0,,3713
627,"21200",,,18,,3714
627,"22307",,,41,,3715
627,"22309",,,27,,3716
628,"41100",,,9,,3717
628,"41200",,,8,,3718
628,"41300",,,42,,3719
628,"41400",,,65,,3720
628,"42500",,,9,,3721
628,"42600",,,28,,3722
629,"31002",,,0,,3723
629,"31005",,,101,,3724
629,"32007",,,60,,3725
629,"32009",,,35,,3726
629,"33012",,,56,,3727
629,"33013",,,0,,3728
625,"31002",,,0,,3729
625,"31005",,,86,,3730
625,"32007",,,77,,3731
625,"32009",,,56,,3732
625,"33012",,,97,,3733
625,"33013",,,0,,3734
630,"11101",,,6,,3735
630,"11104",,,22,,3736
630,"11200",,,37,,3737
630,"12300",,,24,,3738
630,"12400",,,74,,3739
630,"12500",,,114,,3740
630,"12600",,,94,,3741
631,"21100",0,,,,3742
631,"21200",207,,,,3743
631,"22307",381,,,,3744
631,"22309",407,,,,3745
632,"21100",,,0,,3746
632,"21200",,,101,,3747
632,"22307",,,151,,3748
632,"22309",,,106,,3749
633,"41100",,,47,,3750
633,"41200",,,35,,3751
633,"41300",,,283,,3752
633,"41400",,,247,,3753
633,"42500",,,32,,3754
633,"526",,,106,,3755
634,"11101",,,17,,3756
634,"11104",,,60,,3757
634,"11200",,,101,,3758
634,"12300",,,67,,3759
634,"12400",,,219,,3760
634,"12500",,,277,,3761
634,"12600",,,277,,3762
635,"31002",,,0,,3763
635,"31005",,,249,,3764
635,"32007",,,138,,3765
635,"32009",,,82,,3766
635,"33012",,,129,,3767
635,"33013",5,,,,3768
636,"41100",,,24,,3769
636,"41200",,,15,,3770
636,"41300",,,128,,3771
12,"42600",262,,,,2329
13,"41100",262,,,,2330
13,"41200",134,,,,2331
13,"41300",384,,,,2332
13,"41400",464,,,,2333
13,"42500",87,,,,2334
13,"42600",100,,,,2335
14,"41100",28,,,,2336
14,"41200",38,,,,2337
14,"41300",418,,,,2338
14,"41400",299,,,,2339
14,"42500",164,,,,2340
14,"42600",345,,,,2341
15,"41100",34,,,,2342
15,"41200",22,,,,2343
15,"41300",173,,,,2344
15,"41400",132,,,,2345
15,"42500",83,,,,2346
15,"42600",167,,,,2347
16,"41100",139,,,,2348
16,"41200",86,,,,2349
16,"41300",661,,,,2350
16,"41400",542,,,,2351
16,"42500",215,,,,2352
16,"42600",618,,,,2353
17,"31002",37,,,,2354
17,"31005",407,,,,2355
17,"32007",405,,,,2356
17,"32009",274,,,,2357
17,"33012",419,,,,2358
17,"33013",3,,,,2359
18,"31002",75,,,,2360
18,"31005",727,,,,2361
18,"32007",467,,,,2362
18,"32009",498,,,,2363
18,"33012",946,,,,2364
18,"33013",16,,,,2365
21,"31002",27,,,,2378
21,"31005",359,,,,2379
21,"32007",256,,,,2380
21,"32009",370,,,,2381
21,"33012",10,,,,2382
22,"31002",0,,,,2383
22,"31005",721,,,,2384
22,"32007",288,,,,2385
22,"32009",183,,,,2386
22,"33012",339,,,,2387
22,"33013",0,,,,2388
23,"31002",2,,0,,2389
23,"31005",849,,139,,2390
23,"32007",607,,95,,2391
23,"32009",607,,88,,2392
23,"33012",1697,,217,,2393
23,"33013",32,,0,,2394
24,"31002",16,,,,2395
24,"31005",1399,,,,2396
26,"32009",392,,,,2465
26,"33012",588,,,,2466
26,"33013",7,,,,2467
27,"31002",23,,,,2468
27,"31005",653,,,,2469
27,"32007",367,,,,2470
27,"32009",342,,,,2471
27,"33012",328,,,,2472
27,"33013",7,,,,2473
28,"31002",0,,,,2474
28,"31005",348,,,,2475
28,"32007",213,,,,2476
28,"32009",205,,,,2477
28,"33012",170,,,,2478
28,"33013",5,,,,2479
29,"31002",9,,,,2480
29,"31005",1478,,,,2481
29,"32007",751,,,,2482
29,"32009",576,,,,2483
29,"33012",738,,,,2484
29,"33013",11,,,,2485
30,"21100",18,,,,2486
30,"21200",349,,,,2487
30,"22307",250,,,,2488
30,"22309",616,,,,2489
31,"21100",10,,,,2490
31,"21200",514,,,,2491
