EventID,LocationID,CreelNPeople,CreelNDiggers,CreelNClams,CreelNLanterns,ppl_per_car
913,33012,2,2,30,NA,NA
913,33012,2,2,30,NA,NA
914,41200,4,4,60,NA,4
914,41300,1,1,15,NA,1
914,41300,2,2,30,NA,2
914,42600,2,2,30,NA,2
915,12400,1,1,15,NA,NA
915,12400,6,6,90,NA,NA
915,12500,2,2,30,NA,NA
915,12400,2,2,30,NA,NA
915,12400,6,6,90,NA,NA
915,12400,2,2,30,NA,NA
915,12400,2,2,30,NA,NA
915,12400,1,1,15,NA,NA
915,12400,2,2,30,NA,NA
915,12400,2,2,30,NA,NA
915,12400,2,2,30,NA,NA
915,12400,1,1,15,NA,NA
915,12400,1,1,15,NA,NA
915,12400,3,3,45,NA,NA
915,12400,3,3,45,NA,NA
915,12400,2,2,30,NA,NA
915,12400,2,2,30,NA,NA
915,12400,3,3,45,NA,NA
915,12400,2,2,30,NA,NA
915,12500,1,1,15,NA,NA
915,12500,1,1,15,NA,NA
915,12500,2,2,30,NA,NA
915,12500,2,2,36,NA,NA
915,12500,3,3,45,NA,NA
915,12500,1,1,15,NA,NA
915,12500,2,2,30,NA,NA
915,12500,2,2,30,NA,NA
915,12500,2,2,30,NA,NA
915,12500,3,3,45,NA,NA
915,12500,4,4,60,NA,NA
915,12500,3,3,45,NA,NA
915,12500,2,2,30,NA,NA
915,12500,3,3,45,NA,NA
915,12500,2,2,30,NA,NA
915,12500,3,3,45,NA,NA
915,12500,1,1,15,NA,NA
915,12500,4,4,60,NA,NA
915,12600,2,2,30,NA,NA
915,12600,2,2,30,NA,NA
915,12600,4,4,20,NA,NA
915,12600,2,2,30,NA,NA
915,12600,2,2,30,NA,NA
915,12600,2,2,30,NA,NA
915,12600,2,2,30,NA,NA
915,12600,5,5,75,NA,NA
915,12600,2,2,30,NA,NA
915,12600,4,4,60,NA,NA
915,12600,3,3,45,NA,NA
915,12600,2,2,30,NA,NA
915,12600,2,2,30,NA,NA
915,12600,2,2,30,NA,NA
915,12600,1,1,15,NA,NA
915,12600,6,6,90,NA,NA
915,12600,1,1,15,NA,NA
915,12600,1,1,15,NA,NA
915,12600,2,2,30,NA,NA
915,12600,3,3,45,NA,NA
915,12600,1,1,15,NA,NA
915,12600,2,2,30,NA,NA
915,12600,4,4,60,NA,NA
915,12600,2,2,30,NA,NA
915,12600,1,1,15,NA,NA
915,12600,1,1,15,NA,NA
916,12400,2,2,30,NA,NA
916,12400,4,4,15,NA,NA
916,12400,4,2,12,NA,NA
916,12400,4,4,40,NA,NA
916,12400,2,2,15,NA,NA
916,12400,2,2,30,NA,NA
916,12400,2,2,30,NA,NA
916,12400,4,4,60,NA,NA
916,12400,4,4,60,NA,NA
916,12400,1,1,14,NA,NA
916,12400,1,1,11,NA,NA
916,12400,1,1,15,NA,NA
916,12400,5,3,45,NA,NA
916,12400,1,1,15,NA,NA
916,12400,6,6,8,NA,NA
916,12500,2,2,30,NA,NA
916,12500,1,1,15,NA,NA
916,12500,2,2,30,NA,NA
916,12500,2,2,30,NA,NA
916,12500,3,3,45,NA,NA
916,12500,2,2,30,NA,NA
916,12500,2,2,30,NA,NA
916,12500,2,2,30,NA,NA
916,12500,2,2,21,NA,NA
916,12500,5,5,60,NA,NA
916,12500,3,3,35,NA,NA
916,12500,4,4,60,NA,NA
916,12500,2,2,30,NA,NA
916,12500,3,3,45,NA,NA
916,12500,4,4,60,NA,NA
916,12600,2,2,30,NA,NA
916,12600,1,1,15,NA,NA
916,12600,4,4,60,NA,NA
916,12600,2,2,30,NA,NA
916,12600,3,3,45,NA,NA
916,12600,5,4,60,NA,NA
916,12600,2,2,30,NA,NA
916,12600,1,1,15,NA,NA
916,12600,2,2,30,NA,NA
916,12600,4,4,60,NA,NA
917,21200,2,2,30,NA,NA
917,21200,1,1,15,NA,NA
917,21200,3,3,45,NA,NA
917,21200,2,2,30,NA,NA
917,21200,2,2,30,NA,NA
917,21200,2,2,30,NA,NA
917,21200,1,1,15,NA,NA
917,22307,3,3,45,NA,NA
917,22307,2,2,30,NA,NA
917,22307,2,2,30,NA,NA
925,32009,2,2,30,NA,NA
925,32009,7,7,105,NA,NA
925,33012,1,1,15,NA,NA
925,33012,2,2,30,NA,NA
925,33012,3,3,45,NA,NA
930,12400,2,2,30,NA,NA
930,12400,6,6,90,NA,NA
930,12400,3,3,45,NA,NA
930,12400,3,3,45,NA,NA
930,12400,2,2,30,NA,NA
930,12500,4,4,60,NA,NA
930,12500,1,1,15,NA,NA
930,12500,1,1,15,NA,NA
930,12500,2,2,30,NA,NA
930,12500,2,2,30,NA,NA
930,12500,2,2,30,NA,NA
930,12500,2,2,30,NA,NA
930,12500,6,6,90,NA,NA
930,12500,2,2,30,NA,NA
930,12600,2,2,30,NA,NA
930,12600,2,2,30,NA,NA
930,12600,4,4,60,NA,NA
930,12600,1,1,15,NA,NA
930,12600,2,2,30,NA,NA
930,12600,2,2,30,NA,NA
930,12600,3,3,45,NA,NA
930,12600,3,3,45,NA,NA
931,21200,1,1,15,NA,NA
931,21200,4,4,60,NA,NA
931,21200,1,1,15,NA,NA
931,21200,2,2,30,NA,NA
931,22307,2,2,0,NA,NA
931,22309,2,2,0,NA,NA
932,21200,3,3,45,NA,NA
932,21200,1,1,15,NA,NA
932,21200,2,1,15,NA,NA
932,21200,1,1,15,NA,NA
932,21200,2,2,30,NA,NA
932,21200,1,1,15,NA,NA
932,21200,3,3,45,NA,NA
932,22309,1,1,15,NA,NA
932,22309,2,2,30,NA,NA
932,22309,2,2,30,NA,NA
932,22309,2,2,0,NA,NA
932,22309,2,2,23,NA,NA
932,22309,1,1,15,NA,NA
932,22309,3,3,45,NA,NA
932,22309,5,3,36,NA,NA
932,22309,2,2,30,NA,NA
932,22309,3,3,45,NA,NA
932,22309,1,1,15,NA,NA
932,22307,1,1,15,NA,NA
932,22307,2,1,0,NA,NA
932,22307,1,1,6,NA,NA
932,22307,2,2,30,NA,NA
933,21200,1,1,15,NA,NA
933,21200,4,4,60,NA,NA
933,21200,1,1,15,NA,NA
933,21200,3,3,45,NA,NA
933,21200,1,1,15,NA,NA
933,21200,2,2,30,NA,NA
933,21200,2,2,30,NA,NA
933,21200,2,2,30,NA,NA
933,21200,4,4,60,NA,NA
933,21200,1,1,15,NA,NA
933,22307,1,1,15,NA,NA
933,22307,2,2,30,NA,NA
933,22307,2,2,30,NA,NA
933,22309,3,3,45,NA,NA
933,22309,1,1,15,NA,NA
933,22309,2,2,30,NA,NA
933,22309,2,1,15,NA,NA
933,22309,2,2,30,NA,NA
933,22309,2,2,30,NA,NA
933,22309,1,1,0,NA,NA
934,41100,2,2,30,NA,NA
934,41300,2,2,30,NA,NA
934,41300,2,2,30,NA,NA
934,41300,3,3,45,NA,NA
934,41300,2,2,30,NA,NA
934,41400,4,4,60,NA,NA
934,41400,1,1,15,NA,NA
934,41400,2,2,30,NA,NA
934,41400,2,2,30,NA,NA
934,42500,2,2,30,NA,NA
934,42500,3,3,45,NA,NA
934,42500,4,4,60,NA,NA
934,42500,9,9,135,NA,NA
934,42500,2,2,30,NA,NA
934,42600,1,1,15,NA,NA
934,42600,2,2,30,NA,NA
934,42600,2,2,30,NA,NA
934,42600,1,1,15,NA,NA
934,42600,1,1,15,NA,NA
934,42600,6,6,90,NA,NA
935,41100,4,4,1,NA,NA
935,41100,5,5,20,NA,NA
935,41100,4,4,60,NA,NA
935,41100,2,1,15,NA,NA
935,41100,4,4,8,NA,NA
935,41200,3,3,45,NA,NA
935,41200,2,2,30,NA,NA
935,41200,1,1,15,NA,NA
935,41200,5,5,16,NA,NA
935,41200,2,2,30,NA,NA
935,41300,2,2,0,NA,NA
935,41300,2,1,15,NA,NA
935,41300,1,1,15,NA,NA
935,41300,2,2,30,NA,NA
935,41300,3,3,0,NA,NA
935,41300,3,3,0,NA,NA
935,41300,1,1,0,NA,NA
935,41400,3,2,15,NA,NA
935,41400,5,1,0,NA,NA
935,41400,4,4,18,NA,NA
935,41400,5,4,26,NA,NA
935,41400,4,4,37,NA,NA
935,41400,3,3,31,NA,NA
935,41400,2,2,30,NA,NA
935,42500,2,2,0,NA,NA
935,42500,1,1,0,NA,NA
936,41100,2,2,30,NA,NA
936,41100,1,1,6,NA,NA
936,41100,6,6,90,NA,NA
936,41100,8,8,120,NA,NA
936,41200,2,2,30,NA,NA
936,41200,2,2,25,NA,NA
936,41200,3,3,45,NA,NA
936,41200,4,2,30,NA,NA
936,41200,1,1,15,NA,NA
936,41300,3,3,45,NA,NA
936,41300,4,4,60,NA,NA
936,41300,1,1,2,NA,NA
936,41300,5,5,65,NA,NA
936,41300,2,2,30,NA,NA
936,41300,3,3,45,NA,NA
936,41300,3,2,30,NA,NA
936,41300,4,4,35,NA,NA
936,41300,4,4,60,NA,NA
936,41400,3,3,45,NA,NA
936,41400,2,2,30,NA,NA
936,41400,1,1,15,NA,NA
936,41400,2,2,30,NA,NA
936,41400,1,1,15,NA,NA
936,41400,2,2,30,NA,NA
936,41400,1,1,15,NA,NA
936,41400,2,2,30,NA,NA
936,41400,4,4,10,NA,NA
936,41400,4,4,60,NA,NA
936,41400,2,2,16,NA,NA
936,41400,4,4,60,NA,NA
936,41400,4,4,36,NA,NA
936,42500,3,3,45,NA,NA
936,42500,2,2,30,NA,NA
937,12400,3,3,0,NA,NA
937,12400,1,1,1,NA,NA
937,12400,1,1,15,NA,NA
937,12400,1,1,15,NA,NA
937,12400,3,3,7,NA,NA
937,12400,1,1,8,NA,NA
937,12400,4,4,60,NA,NA
937,12400,1,1,3,NA,NA
937,12400,1,1,5,NA,NA
937,12400,6,5,75,NA,NA
937,12500,3,3,45,NA,NA
937,12500,2,2,30,NA,NA
937,12500,9,9,6,NA,NA
937,12500,4,4,60,NA,NA
937,12500,2,2,0,NA,NA
937,12500,6,5,17,NA,NA
937,12500,1,1,6,NA,NA
937,12500,2,2,4,NA,NA
937,12500,2,2,10,NA,NA
937,12600,3,3,45,NA,NA
937,12600,4,4,60,NA,NA
937,12600,3,3,45,NA,NA
937,12600,2,2,30,NA,NA
937,12600,1,1,15,NA,NA
937,12600,2,2,30,NA,NA
937,12600,3,3,45,NA,NA
1205,22307,2,2,30,NA,NA
1205,22307,2,2,30,NA,NA
1205,22307,2,2,1,NA,NA
1205,22309,1,1,15,NA,NA
1205,22309,2,2,0,NA,NA
1205,22309,1,1,15,NA,NA
1205,22309,2,2,30,NA,NA
1206,12400,4,4,60,NA,NA
1206,12400,1,1,15,NA,NA
1206,12400,2,2,30,NA,NA
1206,12400,5,5,75,NA,NA
1206,12400,2,2,30,NA,NA
1206,12400,3,3,45,NA,NA
1206,12400,2,2,30,NA,NA
1206,12400,2,2,30,NA,NA
1206,12400,4,4,60,NA,NA
1206,12400,4,4,60,NA,NA
1206,12400,1,1,15,NA,NA
1206,12400,2,2,30,NA,NA
1206,12400,1,1,15,NA,NA
1206,12400,2,2,30,NA,NA
1206,12400,3,3,45,NA,NA
1206,12400,2,2,30,NA,NA
1206,12500,2,2,30,NA,NA
1206,12500,1,1,15,NA,NA
1206,12500,2,2,30,NA,NA
1206,12500,4,4,60,NA,NA
1206,12500,2,2,30,NA,NA
1206,12500,1,1,15,NA,NA
1206,12500,2,2,30,NA,NA
1206,12500,4,4,60,NA,NA
1206,12500,5,5,75,NA,NA
1206,12500,2,2,30,NA,NA
1206,12500,4,4,60,NA,NA
1206,12500,2,2,30,NA,NA
1206,12500,2,2,30,NA,NA
1206,12500,2,2,30,NA,NA
1206,12500,2,2,30,NA,NA
1206,12600,3,3,45,NA,NA
1206,12600,2,2,30,NA,NA
1206,12600,1,1,15,NA,NA
1206,12600,4,4,60,NA,NA
1206,12600,2,2,30,NA,NA
1206,12600,2,2,30,NA,NA
1206,12600,3,3,45,NA,NA
1206,12600,5,5,75,NA,NA
1206,12600,3,3,45,NA,NA
1206,12600,1,1,15,NA,NA
1206,12600,2,2,30,NA,NA
1206,12600,1,1,15,NA,NA
1207,12400,2,2,30,NA,NA
1207,12400,2,2,30,NA,NA
1207,12400,3,3,45,NA,NA
1207,12400,4,4,60,NA,NA
1207,12400,1,1,15,NA,NA
1207,12400,3,3,45,NA,NA
1207,12400,3,3,45,NA,NA
1207,12400,2,2,30,NA,NA
1207,12400,4,4,60,NA,NA
1207,12400,2,2,30,NA,NA
1275,33012,2,2,30,NA,NA
1275,33012,2,2,30,NA,NA
1275,33012,2,2,30,NA,NA
1276,41200,3,3,45,NA,NA
1276,41200,1,1,12,NA,NA
1276,41300,5,5,75,NA,NA
1276,41300,2,2,30,NA,NA
1276,41300,4,4,60,NA,NA
1276,41300,1,1,15,NA,NA
1276,41300,2,2,30,NA,NA
1276,41300,1,1,15,NA,NA
1276,41300,1,1,15,NA,NA
1276,41400,2,2,30,NA,NA
1276,41400,1,1,10,NA,NA
1276,41400,3,3,45,NA,NA
1276,41400,1,1,15,NA,NA
1276,41400,2,2,30,NA,NA
1276,41400,4,4,60,NA,NA
1276,41400,3,3,2,NA,NA
1276,42500,2,1,15,NA,NA
1276,42500,1,1,15,NA,NA
1276,42500,3,2,0,NA,NA
1276,42500,4,4,60,NA,NA
1276,42500,1,1,15,NA,NA
1276,42600,2,2,30,NA,NA
1276,42600,2,2,30,NA,NA
1276,42600,23,2,30,NA,NA
1276,42600,3,1,15,NA,NA
1276,42600,1,1,15,NA,NA
1276,42600,2,2,6,NA,NA
1276,42600,1,1,15,NA,NA
1276,42600,2,2,30,NA,NA
1276,42600,3,2,30,NA,NA
1276,42600,4,4,60,NA,NA
1277,41300,2,2,30,NA,NA
1277,41300,1,1,15,NA,NA
1277,41300,1,1,1,NA,NA
1277,41300,6,5,75,NA,NA
1277,41300,2,2,3,NA,NA
1277,41400,4,4,60,NA,NA
1277,41400,1,1,15,NA,NA
1277,41400,4,4,44,NA,NA
1277,41400,1,1,15,NA,NA
1277,41400,2,2,30,NA,NA
1277,41400,2,2,30,NA,NA
1278,12400,2,2,30,NA,NA
1278,12400,2,2,30,NA,NA
1278,12400,3,3,45,NA,NA
1278,12400,4,4,60,NA,NA
1278,12400,2,2,30,NA,NA
1278,12500,2,2,30,NA,NA
1278,12500,3,3,45,NA,NA
1278,12500,1,1,15,NA,NA
1278,12500,2,2,30,NA,NA
1278,12500,2,2,30,NA,NA
1278,12600,1,1,15,NA,NA
1278,12600,2,2,30,NA,NA
1278,12600,2,2,30,NA,NA
1278,12600,4,4,60,NA,NA
1278,12600,2,2,30,NA,NA
1278,12600,2,2,30,NA,NA
1291,32009,2,2,30,NA,NA
1291,32009,4,4,60,NA,NA
1291,32009,4,4,60,NA,NA
1291,32009,3,3,45,NA,NA
1291,32009,5,5,75,NA,NA
1291,33012,7,7,105,NA,NA
1291,33012,3,3,45,NA,NA
1291,33012,4,3,45,NA,NA
1291,33012,2,2,30,NA,NA
1291,33012,2,2,30,NA,NA
1292,12500,2,2,30,NA,NA
1292,12600,2,2,30,NA,NA
1292,12600,4,4,60,NA,NA
1293,12400,2,2,30,NA,NA
1293,12400,4,4,60,NA,NA
1293,12400,1,1,15,NA,NA
1293,12400,2,2,30,NA,NA
1293,12400,4,4,60,NA,NA
1293,12500,2,2,30,NA,NA
1293,12400,3,3,45,NA,NA
1293,12500,2,2,30,NA,NA
1293,12600,3,3,45,NA,NA
1293,12600,4,4,60,NA,NA
1293,12600,3,3,45,NA,NA
1293,12600,1,1,15,NA,NA
1294,12400,3,3,45,NA,NA
1294,12400,2,2,30,NA,NA
1294,12400,1,1,15,NA,NA
1294,12400,2,2,30,NA,NA
1294,12400,2,2,30,NA,NA
1294,12400,7,6,90,NA,NA
1294,12500,4,4,60,NA,NA
1294,12500,4,4,60,NA,NA
1294,12500,3,3,45,NA,NA
1294,12500,3,3,45,NA,NA
1294,12600,7,5,69,NA,NA
1294,12600,4,4,60,NA,NA
1295,12400,6,6,90,NA,NA
1295,12400,2,2,30,NA,NA
1295,12400,2,2,30,NA,NA
1295,12400,3,3,45,NA,NA
1295,12400,1,1,15,NA,NA
1295,12500,3,2,30,NA,NA
1295,12500,2,2,30,NA,NA
1295,12500,4,3,45,NA,NA
1295,12500,3,3,45,NA,NA
1295,12600,2,2,30,NA,NA
1295,12600,2,2,30,NA,NA
1295,12600,5,5,75,NA,NA
1295,12600,2,2,30,NA,NA
1296,12400,1,1,15,NA,NA
1296,12400,2,2,30,NA,NA
1296,12400,4,4,60,NA,NA
1296,12500,2,2,30,NA,NA
1296,12500,1,1,15,NA,NA
1296,12500,3,3,45,NA,NA
1296,12600,1,1,15,NA,NA
1296,12600,2,2,30,NA,NA
1296,12600,2,2,30,NA,NA
1296,12600,3,2,30,NA,NA
1296,12600,2,2,30,NA,NA
1297,12400,5,5,75,NA,NA
1297,12400,2,2,30,NA,NA
1297,12400,2,2,30,NA,NA
1297,12400,2,2,30,NA,NA
1297,12400,4,4,60,NA,NA
1297,12400,3,3,45,NA,NA
1297,12400,2,2,30,NA,NA
1297,12500,6,6,90,NA,NA
1297,12500,4,4,60,NA,NA
1297,12500,2,2,30,NA,NA
1297,12500,2,2,30,NA,NA
1297,12500,1,1,15,NA,NA
1297,12600,2,2,30,NA,NA
1297,12600,4,4,60,NA,NA
1297,12600,1,1,15,NA,NA
1297,12600,2,2,30,NA,NA
1297,12600,2,2,30,NA,NA
1297,12600,2,2,30,NA,NA
1297,12600,5,5,75,NA,NA
1298,12400,3,3,45,NA,NA
1298,12400,1,1,15,NA,NA
1298,12400,2,2,30,NA,NA
1298,12400,2,2,30,NA,NA
1298,12400,4,4,60,NA,NA
1298,12400,4,4,60,NA,NA
1298,12400,2,2,30,NA,NA
1298,12400,2,2,30,NA,NA
1302,12600,2,2,30,NA,NA
1302,12600,2,2,30,NA,NA
1302,12600,2,2,30,NA,NA
1302,12600,1,1,15,NA,NA
1303,12400,2,2,30,NA,NA
1303,12400,2,2,30,NA,NA
1303,12400,1,1,15,NA,NA
1303,12400,1,1,15,NA,NA
1303,12500,2,2,30,NA,NA
1303,12500,3,3,45,NA,NA
1303,12500,1,1,15,NA,NA
1303,12600,2,2,30,NA,NA
1303,12600,2,2,30,NA,NA
1303,12600,2,2,30,NA,NA
1304,12400,1,1,15,NA,NA
1304,12400,1,1,15,NA,NA
1304,12400,2,2,30,NA,NA
1304,12400,2,2,30,NA,NA
1304,12400,2,2,30,NA,NA
1304,12400,4,4,60,NA,NA
1304,12400,2,2,30,NA,NA
1304,12500,1,1,15,NA,NA
1304,12500,1,1,15,NA,NA
1304,12500,2,2,30,NA,NA
1304,12500,1,1,15,NA,NA
1304,12500,1,1,15,NA,NA
1304,12500,2,2,30,NA,NA
1304,12500,4,4,60,NA,NA
1304,12500,1,1,15,NA,NA
1304,12600,2,2,30,NA,NA
1304,12600,2,2,30,NA,NA
1304,12600,1,1,15,NA,NA
1122,22307,2,2,30,NA,NA
1122,22309,2,2,30,NA,NA
1122,22309,1,1,15,NA,NA
1122,22309,6,6,0,NA,NA
1122,22309,5,5,0,NA,NA
1122,22309,2,2,20,NA,NA
1122,22309,3,3,45,NA,NA
1122,22309,4,4,60,NA,NA
1122,22309,2,2,7,NA,NA
1122,22309,1,1,15,NA,NA
1122,22309,2,2,28,NA,NA
1123,21200,3,3,45,NA,NA
1123,21200,1,1,15,NA,NA
1123,21200,2,2,30,NA,NA
1123,21200,6,6,90,NA,NA
1123,21200,1,1,15,NA,NA
1123,21200,2,2,30,NA,NA
1124,21200,3,3,45,NA,NA
1124,21200,2,2,30,NA,NA
1124,21200,2,2,30,NA,NA
1124,21200,2,2,30,NA,NA
1124,21200,4,4,60,NA,NA
1124,21200,2,2,30,NA,NA
1124,21200,3,3,45,NA,NA
1124,21200,2,2,30,NA,NA
1124,21200,2,2,30,NA,NA
1124,22307,4,4,60,NA,NA
1124,22307,2,2,30,NA,NA
1124,22307,2,2,30,NA,NA
1124,22307,2,2,30,NA,NA
1124,22309,2,2,30,NA,NA
1124,22309,2,2,30,NA,NA
1124,22309,1,1,15,NA,NA
1124,22309,2,2,30,NA,NA
1124,22309,2,2,30,NA,NA
1124,22309,2,2,30,NA,NA
1124,22309,3,3,45,NA,NA
1124,22309,2,2,30,NA,NA
1125,31005,2,2,0,NA,NA
1125,31005,1,1,15,NA,NA
1125,31005,2,2,30,NA,NA
1125,31005,1,1,0,NA,NA
1125,31005,1,1,15,NA,NA
1125,31005,2,2,30,NA,NA
1125,31005,5,5,27,NA,NA
1125,32007,2,2,0,NA,NA
1125,32007,2,1,0,NA,NA
1125,32007,2,2,30,NA,NA
1125,32007,1,1,15,NA,NA
1125,32007,1,1,15,NA,NA
1125,32007,2,2,30,NA,NA
1125,32007,3,3,45,NA,NA
1125,33012,4,4,60,NA,NA
1125,32007,1,1,15,NA,NA
1125,32007,3,3,4,NA,NA
1125,32009,1,1,15,NA,NA
1125,32009,4,4,60,NA,NA
1125,32009,4,3,45,NA,NA
1125,32009,3,3,45,NA,NA
1125,32009,1,1,15,NA,NA
1125,32009,2,2,30,NA,NA
1097,22307,2,2,0,NA,2
1097,22307,2,2,0,NA,2
1097,22307,4,2,3,NA,4
1097,22307,2,2,30,NA,2
1097,22309,2,2,0,NA,2
1097,22309,3,3,45,NA,3
1098,41100,2,2,30,NA,NA
1098,41200,4,4,60,NA,NA
1098,41300,2,2,30,NA,NA
1098,41300,6,6,90,NA,NA
1098,41300,3,3,45,NA,NA
1098,41300,3,3,45,NA,NA
1098,41300,1,1,15,NA,NA
1098,41300,6,6,90,NA,NA
1098,41300,3,3,45,NA,NA
1098,41300,3,3,45,NA,NA
1098,41400,3,3,45,NA,NA
1098,41400,2,2,30,NA,NA
1098,41400,1,1,15,NA,NA
1098,41400,2,2,30,NA,NA
1098,42500,2,2,30,NA,NA
1098,42500,2,2,30,NA,NA
1098,42600,2,2,30,NA,NA
1098,42600,1,1,15,NA,NA
1098,42600,1,1,15,NA,NA
1099,41100,2,2,30,NA,NA
1099,41200,3,3,45,NA,NA
1099,41200,4,4,60,NA,NA
1099,41200,3,3,45,NA,NA
1099,41200,4,3,45,NA,NA
1099,41300,2,2,30,NA,NA
1099,41300,7,7,105,NA,NA
1099,41300,3,3,45,NA,NA
1099,41300,3,3,45,NA,NA
1099,41300,2,2,30,NA,NA
1099,41300,1,1,15,NA,NA
1099,41300,6,6,90,NA,NA
1099,41300,5,5,75,NA,NA
1099,41300,9,9,135,NA,NA
1099,41300,2,2,30,NA,NA
1099,42500,10,10,150,NA,NA
1099,42500,8,8,120,NA,NA
1099,42500,3,3,45,NA,NA
1099,42500,4,4,60,NA,NA
1100,41100,3,3,45,NA,NA
1100,41100,6,6,90,NA,NA
1100,41200,5,5,75,NA,NA
1100,41200,3,1,15,NA,NA
1100,41200,2,2,30,NA,NA
1100,41200,3,3,45,NA,NA
1100,41300,2,1,14,NA,NA
1100,41300,4,4,60,NA,NA
1100,41300,4,4,60,NA,NA
1100,41300,4,4,60,NA,NA
1100,41300,4,4,60,NA,NA
1100,41400,1,1,15,NA,NA
1100,41400,2,2,30,NA,NA
1100,41400,4,3,45,NA,NA
1100,41400,2,2,30,NA,NA
1100,42500,3,3,45,NA,NA
1100,42500,2,2,30,NA,NA
1105,41300,4,2,30,NA,NA
1105,41300,2,2,30,NA,NA
1105,41300,2,2,30,NA,NA
1105,41400,3,3,45,NA,NA
1105,41400,1,1,15,NA,NA
1105,41400,5,5,75,NA,NA
1105,41400,3,3,45,NA,NA
1105,41400,3,2,30,NA,NA
1105,41400,2,2,30,NA,NA
1105,41400,1,1,15,NA,NA
1105,42500,2,2,30,NA,NA
1105,42500,2,2,30,NA,NA
1105,42500,1,1,14,NA,NA
1105,42500,2,2,30,NA,NA
1105,42500,2,2,30,NA,NA
1105,42500,2,2,30,NA,NA
1105,42600,1,1,15,NA,NA
1106,41300,2,2,0,NA,NA
1106,41300,2,2,0,NA,NA
1106,41300,2,2,30,NA,NA
1106,41300,2,2,0,NA,NA
1106,41400,2,2,0,NA,NA
1106,41400,3,3,0,NA,NA
1106,42500,2,2,30,NA,NA
1107,21200,1,1,15,NA,NA
1107,21200,2,2,30,NA,NA
1107,21200,2,2,30,NA,NA
1107,21200,2,2,30,NA,NA
1107,22307,6,6,90,NA,NA
1107,22307,2,2,30,NA,NA
1107,22307,2,2,30,NA,NA
1107,22309,2,2,30,NA,NA
1107,22309,3,3,45,NA,NA
1107,22309,4,4,60,NA,NA
1107,22309,1,1,15,NA,NA
1107,22309,2,2,30,NA,NA
1107,22309,3,3,45,NA,NA
1108,21200,2,2,30,NA,NA
1108,21200,2,2,30,NA,NA
1108,21200,3,2,30,NA,NA
1108,21200,2,2,30,NA,NA
1108,21200,1,1,15,NA,NA
1108,21200,2,2,30,NA,NA
1108,21200,2,2,30,NA,NA
1108,22307,1,1,15,NA,NA
1108,22307,1,1,15,NA,NA
1108,22307,2,2,29,NA,NA
1108,22307,1,1,8,NA,NA
1108,22307,4,0,0,NA,NA
1108,22307,3,3,45,NA,NA
1108,22307,2,2,30,NA,NA
1108,22307,2,2,30,NA,NA
1108,22307,2,2,30,NA,NA
1108,22309,3,3,45,NA,NA
1108,22309,4,4,60,NA,NA
1108,22309,4,3,45,NA,NA
1108,22309,2,2,30,NA,NA
1108,22309,3,3,45,NA,NA
1108,22309,1,1,0,NA,NA
1109,21200,1,1,15,NA,NA
1109,21200,2,1,15,NA,NA
1068,21200,1,1,15,NA,NA
1068,21200,1,1,15,NA,NA
1068,21200,2,2,30,NA,NA
1068,21200,2,2,30,NA,NA
1068,21200,2,2,30,NA,NA
1068,21200,1,1,15,NA,NA
1068,21200,1,1,15,NA,NA
1068,21200,2,2,16,NA,NA
1068,21200,2,2,30,NA,NA
1068,21200,2,2,30,NA,NA
1068,21200,1,1,15,NA,NA
1068,22307,2,2,30,NA,NA
1068,22307,1,1,15,NA,NA
1068,22307,2,2,30,NA,NA
1068,22307,3,3,45,NA,NA
1068,22307,1,1,15,NA,NA
1068,22307,2,2,30,NA,NA
1068,22307,2,2,30,NA,NA
1068,22309,3,3,45,NA,NA
1068,22309,2,2,30,NA,NA
1068,22309,2,2,30,NA,NA
1068,22309,3,3,45,NA,NA
1068,22309,3,3,45,NA,NA
1068,22309,3,3,45,NA,NA
1069,21200,2,2,0,NA,NA
1069,21200,1,1,0,NA,NA
1069,21200,2,2,0,NA,NA
1069,21200,2,2,30,NA,NA
1069,21200,3,3,45,NA,NA
1069,21200,2,2,5,NA,NA
1069,21200,1,1,0,NA,NA
1069,21200,1,1,0,NA,NA
1069,21200,2,2,5,NA,NA
1069,22307,2,2,0,NA,NA
1069,22307,1,1,3,NA,NA
1069,22307,4,4,0,NA,NA
1069,22307,2,2,0,NA,NA
1069,22307,2,2,0,NA,NA
1069,22309,3,3,2,NA,NA
1070,21200,2,2,30,NA,NA
1070,21200,2,2,30,NA,NA
1070,21200,4,4,30,NA,NA
1070,21200,1,1,15,NA,NA
1070,21200,3,3,45,NA,NA
1070,21200,2,2,30,NA,NA
1070,21200,3,3,45,NA,NA
1070,22307,2,2,14,NA,NA
1070,22307,5,4,39,NA,NA
1070,22307,2,2,1,NA,NA
1070,21100,2,6,NA,NA,NA
1070,22307,3,2,3,NA,NA
1070,22307,5,5,74,NA,NA
1070,22309,1,1,15,NA,1
1071,21200,2,2,30,NA,2
1071,21200,4,4,60,NA,4
1071,21200,1,1,15,NA,1
1071,21200,2,2,30,NA,2
1071,21200,5,5,5,NA,5
1071,22307,2,2,6,NA,2
1071,22307,2,2,15,NA,2
1071,22309,1,1,15,NA,1
1109,21200,1,1,15,NA,NA
1109,21200,2,2,30,NA,NA
1109,22309,4,4,0,NA,NA
1110,21200,2,2,30,NA,2
1110,21200,3,3,45,NA,3
1110,21200,1,1,15,NA,1
1110,21200,2,2,30,NA,2
1110,22307,4,3,0,NA,4
