EventID,LocationID,NPeople,NLanterns,NCars
1387,32007,182,NA,NA
1387,32009,154,NA,NA
1387,33012,329,NA,NA
1387,33013,0,NA,NA
1388,41100,20,NA,NA
1388,41200,37,NA,NA
1388,41300,152,NA,NA
1388,41400,187,NA,NA
1388,42500,173,NA,NA
1388,42600,277,NA,NA
1389,41100,93,NA,NA
1389,41200,179,NA,NA
1389,41300,649,NA,NA
1389,41400,835,NA,NA
1389,42500,395,NA,NA
1389,42600,623,NA,NA
1390,41100,13,NA,NA
1390,41200,53,NA,NA
1390,41300,143,NA,NA
1390,41400,115,NA,NA
1390,42500,47,NA,NA
1390,42600,92,NA,NA
1391,21200,459,NA,NA
1391,22307,243,NA,NA
1391,22309,302,NA,NA
1392,21200,448,NA,NA
1392,22307,331,NA,NA
1392,22309,388,NA,NA
1393,21200,992,NA,NA
1393,22307,676,NA,NA
1393,22309,793,NA,NA
1394,21200,379,NA,NA
1394,22307,272,NA,NA
1394,22309,302,NA,NA
1395,21100,0,NA,NA
1395,21200,169,NA,NA
1395,22307,66,NA,NA
1395,22309,131,NA,NA
1396,21100,0,NA,NA
1396,21200,103,NA,NA
1396,21200,40,NA,NA
1396,22307,40,NA,NA
1396,22309,61,NA,NA
1398,41100,5,NA,NA
1398,41200,4,NA,NA
1398,41300,90,NA,NA
1398,41400,96,NA,NA
1398,42500,33,NA,NA
1398,42600,92,NA,NA
1399,41100,11,NA,NA
1399,41200,83,NA,NA
1399,41300,588,NA,NA
1399,41400,377,NA,NA
1399,42500,225,NA,NA
1399,42600,339,NA,NA
1400,31002,0,NA,NA
1400,31005,262,NA,NA
1400,32007,158,NA,NA
1400,32009,268,NA,NA
1400,33012,543,NA,NA
1400,33013,9,NA,NA
1401,31002,0,NA,NA
1401,31005,188,NA,NA
1401,32007,89,NA,NA
1401,32009,110,NA,NA
1401,33012,313,NA,NA
1401,33013,4,NA,NA
1402,21100,0,NA,NA
1402,21200,84,NA,NA
1402,22307,59,NA,NA
1402,22309,58,NA,NA
1403,21100,0,NA,NA
1403,21200,191,NA,NA
1403,22307,123,NA,NA
1403,22309,110,NA,NA
1404,21100,0,NA,NA
1404,21200,133,NA,NA
1404,22307,68,NA,NA
1404,22309,110,NA,NA
1405,21100,0,NA,NA
1405,21200,456,NA,NA
1405,22307,271,NA,NA
1405,22309,431,NA,NA
1406,21100,0,NA,NA
1406,21200,468,NA,NA
1406,22307,426,NA,NA
1406,22309,598,NA,NA
1407,21100,0,NA,NA
1407,21200,461,NA,NA
1407,22307,180,NA,NA
1407,22309,236,NA,NA
1408,21100,0,NA,NA
1408,21200,124,NA,NA
1408,22307,24,NA,NA
1408,22309,97,NA,NA
1409,41100,47,NA,NA
1409,41200,60,NA,NA
1409,41300,303,NA,NA
1409,41400,198,NA,NA
1409,42500,67,NA,NA
1409,42600,201,NA,NA
1424,31005,591,NA,NA
1424,32007,328,NA,NA
1424,32009,714,NA,NA
1424,33012,1139,NA,NA
1424,33013,2,NA,NA
1425,41100,153,NA,NA
1425,41200,154,NA,NA
1425,41300,617,NA,NA
1425,41400,552,NA,NA
1425,42500,209,NA,NA
1425,42600,566,NA,NA
1426,21100,0,NA,NA
1426,21200,178,NA,NA
1426,22307,36,NA,NA
1426,22309,128,NA,NA
1427,21100,0,NA,NA
1427,21200,163,NA,NA
1427,22307,121,NA,NA
1427,22309,247,NA,NA
1428,21200,454,NA,NA
1428,22307,146,NA,NA
1429,21100,0,NA,NA
1429,21200,543,NA,NA
1429,22307,292,NA,NA
1429,22309,411,NA,NA
1430,11101,21,NA,NA
1430,11104,73,NA,NA
1430,11200,87,NA,NA
1430,12300,28,NA,NA
1430,12400,111,NA,NA
1430,12500,98,NA,NA
1430,12600,129,NA,NA
1431,11101,38,NA,NA
1431,11104,135,NA,NA
1431,11200,162,NA,NA
1431,12300,53,NA,NA
1431,12400,221,NA,NA
1431,12500,146,NA,NA
1431,12600,258,NA,NA
1432,11101,180,NA,NA
1432,11104,640,NA,NA
1432,11200,767,NA,NA
1432,12300,250,NA,NA
1432,12400,1111,NA,NA
1432,12500,690,NA,NA
1432,12600,1164,NA,NA
1428,22309,440,NA,NA
1433,11101,47,NA,NA
1433,11104,168,NA,NA
1433,11200,201,NA,NA
1433,12300,66,NA,NA
1433,12400,297,NA,NA
1433,12500,205,NA,NA
1433,12600,275,NA,NA
1434,41100,39,NA,NA
1446,41100,34,NA,NA
1446,41200,57,NA,NA
1446,41300,123,NA,NA
1446,41400,316,NA,NA
1446,42500,220,NA,NA
1446,42600,407,NA,NA
1447,21200,575,NA,NA
1447,22307,435,NA,NA
1447,22309,500,NA,NA
1448,31002,0,NA,NA
1448,31005,826,NA,NA
1422,33013,0,NA,NA
1423,41100,11,NA,NA
1423,41200,55,NA,NA
1423,41300,216,NA,NA
1423,41400,316,NA,NA
1423,42500,134,NA,NA
1423,42600,287,NA,NA
1424,31002,18,NA,NA
1448,32007,240,NA,NA
1448,32009,517,NA,NA
1448,33012,655,NA,NA
1448,33013,0,NA,NA
1449,41100,98,NA,NA
1449,41200,81,NA,NA
1449,41300,364,NA,NA
1449,41400,411,NA,NA
1449,42500,222,NA,NA
1449,42600,356,NA,NA
1450,21200,490,NA,NA
1450,22307,503,NA,NA
1450,22309,512,NA,NA
1451,31002,15,NA,NA
1451,31005,373,NA,NA
1451,32007,432,NA,NA
1451,32009,415,NA,NA
1451,33012,570,NA,NA
1451,33013,4,NA,NA
1452,11101,120,NA,NA
1452,11104,426,NA,NA
1452,11200,510,NA,NA
1452,12300,166,NA,NA
1452,12400,605,NA,NA
1452,12500,626,NA,NA
1452,12600,742,NA,NA
1453,11101,150,NA,NA
1453,11104,534,NA,NA
1453,11200,640,NA,NA
1453,12300,209,NA,NA
1453,12400,718,NA,NA
1453,12500,599,NA,NA
1453,12600,1157,NA,NA
1454,31002,3,NA,NA
1454,31005,122,NA,NA
1454,32007,189,NA,NA
1454,32009,159,NA,NA
1454,33012,339,NA,NA
1454,33013,0,NA,NA
1455,31002,7,NA,NA
1455,31005,536,NA,NA
1455,32007,333,NA,NA
1455,32009,246,NA,NA
1455,33012,NA,NA,351
1455,33013,6,NA,NA
1456,41100,45,NA,NA
1456,41200,83,NA,NA
1456,41300,465,NA,NA
1456,41400,394,NA,NA
1456,42500,128,NA,NA
1456,42600,210,NA,NA
1457,41100,19,NA,NA
1457,41200,46,NA,NA
1457,41300,171,NA,NA
1457,41400,71,NA,NA
1457,42500,NA,NA,11
1457,42600,NA,NA,64
1458,21200,308,NA,NA
1458,22307,212,NA,NA
1458,22309,454,NA,NA
1459,21100,0,NA,NA
1459,21200,339,NA,NA
1459,22307,671,NA,NA
1459,22309,209,NA,NA
1460,21200,NA,NA,64
1460,21100,NA,NA,0
1460,22307,NA,NA,54
1460,22309,NA,NA,89
1461,11101,90,NA,NA
1461,11104,470,NA,NA
1461,11200,513,NA,NA
1461,12300,151,NA,NA
1461,12400,566,NA,NA
1461,12500,500,NA,NA
1461,12600,686,NA,NA
1462,11101,143,NA,NA
1462,11104,746,NA,NA
1462,11200,815,NA,NA
1462,12300,239,NA,NA
1462,12400,807,NA,NA
1462,12500,827,NA,NA
1462,12600,1146,NA,NA
1463,11101,71,NA,NA
1463,11104,371,NA,NA
1463,11200,405,NA,NA
1463,12300,119,NA,NA
1463,12400,446,NA,NA
1463,12500,459,NA,NA
1463,12600,478,NA,NA
1464,31002,8,NA,NA
1464,31005,459,NA,NA
1464,32007,212,NA,NA
1464,32009,333,NA,NA
1464,33012,656,NA,NA
1464,33013,9,NA,NA
1465,31002,13,NA,NA
1465,31005,336,NA,NA
1465,32007,135,NA,NA
1465,32009,214,NA,NA
1465,33012,687,NA,NA
1465,33013,2,NA,NA
1466,41100,82,NA,NA
1466,41200,179,NA,NA
1466,41300,858,NA,NA
1466,41400,638,NA,NA
1466,42500,310,NA,NA
1466,42600,681,NA,NA
1467,41100,NA,NA,5
1467,41200,NA,NA,16
1467,41300,NA,NA,95
1467,41400,NA,NA,54
1467,42500,NA,NA,5
1467,42600,NA,NA,51
1468,21100,0,NA,NA
1468,21200,656,NA,NA
1468,22307,453,NA,NA
1468,22309,768,NA,NA
1469,21200,300,NA,NA
1469,22307,312,NA,NA
1469,22309,532,NA,NA
1470,11101,127,NA,NA
1470,11104,298,NA,NA
1470,11200,391,NA,NA
1470,12300,178,NA,NA
1470,12400,672,NA,NA
1470,12500,797,NA,NA
1470,12600,1313,NA,NA
1471,11101,95,NA,NA
1471,11104,428,NA,NA
1471,11200,479,NA,NA
1471,12300,152,NA,NA
1471,12400,559,NA,NA
1471,12500,552,NA,NA
1471,12600,781,NA,NA
1472,11101,21,NA,NA
1472,11104,97,NA,NA
1472,11200,109,NA,NA
1472,12300,35,NA,NA
1472,12400,99,NA,NA
1472,12500,130,NA,NA
1472,12600,201,NA,NA
1473,11101,211,NA,NA
1473,11104,957,NA,NA
1473,11200,1071,NA,NA
1473,12300,339,NA,NA
1473,12400,1261,NA,NA
1473,12500,1355,NA,NA
1473,12600,1613,NA,NA
1474,31002,36,NA,NA
1474,31005,1072,NA,NA
1474,32007,581,NA,NA
1474,32009,461,NA,NA
1474,33012,902,NA,NA
1474,33013,13,NA,NA
1475,41100,123,NA,NA
1475,41200,170,NA,NA
1475,41300,569,NA,NA
1475,41400,725,NA,NA
1475,42500,246,NA,NA
1475,42600,573,NA,NA
1476,21200,911,NA,NA
1476,22307,659,NA,NA
1476,22309,1035,NA,NA
1477,41100,87,NA,NA
1477,41200,242,NA,NA
1477,41300,594,NA,NA
1477,41400,428,NA,NA
1477,42500,208,NA,NA
1477,42600,366,NA,NA
1478,21200,NA,NA,398
1478,22307,NA,NA,225
1478,22309,NA,NA,303
1479,41100,20,NA,NA
1490,12500,NA,NA,160
1490,12600,NA,NA,228
1491,21200,NA,NA,82
1491,22307,NA,NA,66
1491,22309,NA,NA,90
1492,31002,NA,NA,2
1492,31005,NA,NA,110
1492,32007,NA,NA,70
1492,32009,NA,NA,104
1492,33012,NA,NA,159
1493,21200,NA,NA,117
1493,22307,NA,NA,82
1493,22309,NA,NA,157
1494,41100,NA,NA,23
1494,41200,NA,NA,23
1494,41300,NA,NA,210
1494,41400,NA,NA,162
1494,42500,NA,NA,14
1494,42600,NA,NA,156
1496,41100,82,NA,NA
1496,41200,171,NA,NA
1496,41300,398,NA,NA
1496,41400,397,NA,NA
1496,42500,139,NA,NA
1496,42600,547,NA,NA
1497,41100,80,NA,NA
1497,41200,142,NA,NA
1497,41300,363,NA,NA
1497,41400,471,NA,NA
1497,42500,168,NA,NA
1497,42600,503,NA,NA
1498,31002,9,NA,NA
1498,31005,707,NA,NA
1498,32007,305,NA,NA
1498,32009,309,NA,NA
1498,33012,459,NA,NA
1498,33013,27,NA,NA
1499,31002,6,NA,NA
1499,31005,1097,NA,NA
1499,32007,648,NA,NA
1499,32009,340,NA,NA
1499,33012,672,NA,NA
1499,33013,15,NA,NA
1500,41100,117,NA,NA
1500,41200,135,NA,NA
1500,41300,199,NA,NA
1500,41400,218,NA,NA
1500,42500,108,NA,NA
1500,42600,323,NA,NA
1501,41100,116,NA,NA
1501,41200,148,NA,NA
1501,41300,224,NA,NA
1501,41400,220,NA,NA
1501,42500,54,NA,NA
1501,42600,221,NA,NA
1502,21200,807,NA,NA
1502,22307,406,NA,NA
1502,22309,587,NA,NA
1503,11101,98,NA,NA
1503,11104,438,NA,NA
1503,11200,486,NA,NA
1503,12300,157,NA,NA
1503,12400,436,NA,NA
1503,12500,612,NA,NA
1503,12600,1119,NA,NA
1504,31002,49,NA,NA
1504,31005,1058,NA,NA
1504,32007,817,NA,NA
1504,32009,600,NA,NA
1504,33012,1211,NA,NA
1505,31002,7,NA,NA
1505,31005,596,NA,NA
1505,32007,371,NA,NA
1505,32009,257,NA,NA
1505,33012,478,NA,NA
1505,33013,12,NA,NA
1506,31002,27,NA,NA
1506,31005,268,NA,NA
1506,32007,194,NA,NA
1506,32009,122,NA,NA
1506,33012,233,NA,NA
1506,33013,17,NA,NA
1507,31002,11,NA,NA
1507,31005,357,NA,NA
1507,32007,444,NA,NA
1507,32009,300,NA,NA
1507,33012,485,NA,NA
1508,31002,99,NA,NA
1508,31005,1180,NA,NA
1508,32007,1031,NA,NA
1508,32009,752,NA,NA
1508,33012,2449,NA,NA
1508,33013,19,NA,NA
1522,21200,NA,NA,72
1522,22307,NA,NA,129
1522,22309,NA,NA,127
1523,41100,NA,NA,10
1523,41200,NA,NA,25
1523,41300,NA,NA,100
1523,41400,NA,NA,157
1523,42500,NA,NA,18
1523,42600,NA,NA,130
1524,31002,1,NA,NA
1524,31005,141,NA,NA
1524,32007,124,NA,NA
1524,32009,114,NA,NA
1524,33012,223,NA,NA
1525,21200,133,NA,NA
1525,22307,98,NA,NA
1525,22309,111,NA,NA
1526,21200,NA,NA,116
1526,22307,NA,NA,157
1526,22309,NA,NA,150
1527,41100,NA,NA,9
1527,41200,NA,NA,14
1527,41300,NA,NA,159
1527,41400,NA,NA,152
1527,42500,NA,NA,19
1527,42600,NA,NA,152
1528,21200,NA,NA,52
1528,22307,NA,NA,50
1528,22309,NA,NA,60
1529,31002,NA,NA,0
1529,31005,NA,NA,98
1529,32007,NA,NA,62
1529,32009,NA,NA,29
1529,33012,NA,NA,102
1529,33013,NA,NA,0
1530,41100,NA,NA,1
1530,41200,NA,NA,0
1530,41300,NA,NA,42
1530,41400,NA,NA,33
1530,42500,NA,NA,4
1530,42600,NA,NA,28
1531,21200,NA,NA,30
1531,22307,NA,NA,16
1531,22309,NA,NA,32
1573,42600,273,NA,NA
1574,21100,0,NA,NA
1574,22307,106,NA,NA
1574,22309,109,NA,NA
1575,21100,0,NA,NA
1575,21200,198,NA,NA
1575,22307,47,NA,NA
1575,22309,184,NA,NA
1576,21100,0,NA,NA
1576,21200,958,NA,NA
1576,22307,606,NA,NA
1576,22309,651,NA,NA
1577,21100,0,NA,NA
1577,21200,549,NA,NA
1577,22307,279,NA,NA
1577,22309,346,NA,NA
1578,21200,313,NA,NA
1578,22307,135,NA,NA
1578,22309,163,NA,NA
1579,21200,243,NA,NA
1579,22307,111,NA,NA
1579,22309,161,NA,NA
1580,31002,4,NA,NA
1580,31005,209,NA,NA
1580,32007,159,NA,NA
1580,32009,150,NA,NA
1580,33012,227,NA,NA
1580,33013,0,NA,NA
1581,21200,1173,NA,NA
1581,22307,446,NA,NA
1581,22309,457,NA,NA
1582,41100,34,NA,NA
1582,41200,115,NA,NA
1582,41300,534,NA,NA
1582,41400,503,NA,NA
1582,42500,198,NA,NA
1582,42600,455,NA,NA
1583,31002,0,NA,NA
1583,31005,88,NA,NA
1583,32007,98,NA,NA
1583,32009,78,NA,NA
1583,33012,158,NA,NA
1583,33013,0,NA,NA
1584,31002,35,NA,NA
1584,31005,768,NA,NA
1584,32007,472,NA,NA
1584,32009,308,NA,NA
1584,33012,674,NA,NA
1584,33013,0,NA,NA
1585,31002,10,NA,NA
1585,31005,797,NA,NA
1585,32007,674,NA,NA
1585,32009,397,NA,NA
1585,33012,650,NA,NA
1586,41100,0,NA,NA
1586,41200,13,NA,NA
1586,41300,128,NA,NA
1586,41400,154,NA,NA
1586,42500,28,NA,NA
1586,42600,171,NA,NA
1587,41100,47,NA,NA
1587,41200,83,NA,NA
1587,41300,396,NA,NA
1587,41400,462,NA,NA
1587,42500,174,NA,NA
1587,42600,553,NA,NA
1574,21200,154,NA,NA
1588,41100,43,NA,NA
1588,41200,127,NA,NA
1588,41300,357,NA,NA
1588,41400,477,NA,NA
1588,42500,118,NA,NA
1588,42600,239,NA,NA
1589,21200,169,NA,NA
1589,22307,43,NA,NA
1589,22309,51,NA,NA
1590,21200,443,NA,NA
1590,22307,160,NA,NA
1590,22309,216,NA,NA
1591,11101,156,NA,NA
1591,11104,700,NA,NA
1591,11200,778,NA,NA
1591,12300,251,NA,NA
1591,12400,781,NA,NA
1591,12500,866,NA,NA
1591,12600,1818,NA,NA
1592,21200,227,NA,NA
1592,22307,116,NA,NA
1592,22309,149,NA,NA
1593,21200,239,NA,NA
1593,22307,197,NA,NA
1593,22309,204,NA,NA
1594,21200,178,NA,NA
1594,22307,73,NA,NA
1594,22309,48,NA,NA
1594,NA,NA,NA,NA
1595,31002,28,NA,NA
1595,31005,1559,NA,NA
1595,32007,941,NA,NA
1595,32009,673,NA,NA
1595,33012,1302,NA,NA
1595,33013,51,NA,NA
1596,41100,147,NA,NA
1596,41200,166,NA,NA
1596,41300,607,NA,NA
1596,41400,717,NA,NA
1596,42500,247,NA,NA
1596,42600,747,NA,NA
1597,21200,1144,NA,NA
1597,22307,1144,NA,NA
1597,22309,1642,NA,NA
1598,41100,53,NA,NA
1598,41200,82,NA,NA
1598,41300,300,NA,NA
1598,41400,402,NA,NA
1598,42500,157,NA,NA
1598,42600,358,NA,NA
1599,41100,59,NA,NA
1599,41200,86,NA,NA
1599,41300,333,NA,NA
1599,41400,518,NA,NA
1599,42500,136,NA,NA
1599,42600,266,NA,NA
1600,21200,212,NA,NA
1600,22307,188,NA,NA
1600,22309,168,NA,NA
1601,21200,774,NA,NA
1601,22307,484,NA,NA
1601,22309,390,NA,NA
1602,31002,9,NA,NA
1602,31005,716,NA,NA
1602,32007,836,NA,NA
1602,32009,694,NA,NA
1602,33012,1362,NA,NA
1558,22307,44,NA,NA
1558,22309,39,NA,NA
1559,21200,261,NA,NA
1559,22307,150,NA,NA
1559,22309,172,NA,NA
1560,21200,169,NA,NA
1560,22307,77,NA,NA
1560,22309,134,NA,NA
1561,21200,NA,NA,60
1561,22307,NA,NA,60
1561,22309,NA,NA,16
1562,11101,37,NA,NA
1562,11104,166,NA,NA
1562,11200,184,NA,NA
1562,12300,59,NA,NA
1562,12400,169,NA,NA
1562,12500,141,NA,NA
1562,12600,510,NA,NA
1563,21200,306,NA,NA
1563,22307,179,NA,NA
1563,22309,205,NA,NA
1564,21200,45,NA,NA
1564,22307,36,NA,NA
1564,22309,33,NA,NA
1565,41100,2,NA,NA
1565,41200,22,NA,NA
1565,41300,130,NA,NA
1565,41400,141,NA,NA
1565,42500,43,NA,NA
1565,42600,114,NA,NA
1566,31002,4,NA,NA
1566,31005,196,NA,NA
1566,32007,85,NA,NA
1566,32009,101,NA,NA
1566,33012,323,NA,NA
1566,33013,0,NA,NA
1567,41100,NA,NA,0
1567,41200,NA,NA,0
1567,41300,NA,NA,19
1567,41400,NA,NA,9
1567,42500,NA,NA,1
1567,42600,NA,NA,23
1568,21200,151,NA,NA
1568,22307,112,NA,NA
1568,22309,138,NA,NA
1569,21200,167,NA,NA
1569,22307,65,NA,NA
1569,22309,117,NA,NA
1570,21200,NA,NA,23
1570,22307,NA,NA,6
1570,22309,NA,NA,13
1571,41100,106,NA,NA
1571,41200,234,NA,NA
1571,41300,1042,NA,NA
1571,41400,1083,NA,NA
1571,42500,209,NA,NA
1571,42600,936,NA,NA
1572,31002,37,NA,NA
1572,31005,588,NA,NA
1572,32007,577,NA,NA
1572,32009,455,NA,NA
1572,33012,1075,NA,NA
1572,33013,0,NA,NA
1573,41100,16,NA,NA
1573,41200,43,NA,NA
1573,41300,214,NA,NA
1573,41400,185,NA,NA
1573,42500,42,NA,NA
1602,33013,6,NA,NA
1603,21200,NA,NA,356
1603,22307,583,NA,NA
1603,22309,532,NA,NA
1604,41100,162,NA,NA
1604,41200,289,NA,NA
1604,41300,863,NA,NA
1604,41400,1113,NA,NA
1604,42500,266,NA,NA
1604,42600,650,NA,NA
1605,21200,204,NA,NA
1605,22307,149,NA,NA
1605,22309,260,NA,NA
1606,21200,458,NA,NA
1606,22307,295,NA,NA
1606,22309,432,NA,NA
1607,41100,36,NA,NA
1607,41200,80,NA,NA
1607,41300,334,NA,NA
1607,41400,358,NA,NA
1607,42500,52,NA,NA
1607,42600,249,NA,NA
1608,41100,50,NA,NA
1608,41200,124,NA,NA
1608,41300,622,NA,NA
1608,41400,746,NA,NA
1608,42500,149,NA,NA
1608,42600,551,NA,NA
1609,41100,30,NA,NA
1609,41200,37,NA,NA
1609,41300,192,NA,NA
1609,41400,293,NA,NA
1609,42500,152,NA,NA
1609,42600,319,NA,NA
1610,11101,226,NA,NA
1610,11104,1013,NA,NA
1610,11200,1126,NA,NA
1610,12300,364,NA,NA
1610,12400,1512,NA,NA
1610,12500,1420,NA,NA
1610,12600,2083,NA,NA
1611,31002,34,NA,NA
1611,31005,1397,NA,NA
1611,32007,1305,NA,NA
1611,32009,1281,NA,NA
1611,33012,2403,NA,NA
1611,33013,0,NA,NA
1612,21200,NA,NA,287
1612,22307,NA,NA,265
1612,22309,NA,NA,246
1613,41100,171,NA,NA
1613,41200,273,NA,NA
1613,41300,785,NA,NA
1613,41400,997,NA,NA
1613,42500,168,NA,NA
1613,42600,592,NA,NA
1614,21200,475,NA,NA
1614,22307,306,NA,NA
1614,22309,322,NA,NA
1615,41100,54,NA,NA
1615,41200,139,NA,NA
1615,41300,434,NA,NA
1615,41400,439,NA,NA
1615,42500,84,NA,NA
1615,42600,288,NA,NA
1616,11101,223,NA,NA
1616,11104,997,NA,NA
1616,11200,1108,NA,NA
1616,12300,358,NA,NA
1616,12400,1354,NA,NA
1616,12500,1851,NA,NA
1616,12600,1730,NA,NA
1617,41100,158,NA,NA
1617,41200,260,NA,NA
1617,41300,745,NA,NA
1617,41400,1336,NA,NA
1617,42500,361,NA,NA
1617,42600,881,NA,NA
1618,41100,58,NA,NA
1618,41200,181,NA,NA
1618,41300,788,NA,NA
1618,41400,867,NA,NA
1618,42500,426,NA,NA
1618,42600,636,NA,NA
1619,41100,71,NA,NA
1619,41200,156,NA,NA
1619,41300,390,NA,NA
1619,41400,546,NA,NA
1619,42500,124,NA,NA
1619,42600,424,NA,NA
1620,12400,NA,NA,90
1620,12500,NA,NA,120
1620,12600,NA,NA,132
1621,11101,196,NA,NA
1621,11104,738,NA,NA
1621,11200,674,NA,NA
1621,12300,286,NA,NA
1621,12400,796,NA,NA
1621,12500,726,NA,NA
1621,12600,671,NA,NA
1622,12400,765,NA,NA
1622,12500,704,NA,NA
1622,12600,1082,NA,NA
1623,21100,48,NA,NA
1623,21200,832,NA,NA
1623,22307,539,NA,NA
1623,22309,619,NA,NA
1624,31002,46,NA,NA
1624,31005,1072,NA,NA
1624,32007,759,NA,NA
1624,32009,571,NA,NA
1624,33012,1617,NA,NA
1624,33013,11,NA,NA
1625,41100,65,NA,NA
1625,41200,140,NA,NA
1625,41300,776,NA,NA
1625,41400,715,NA,NA
1625,42500,259,NA,NA
1625,42600,780,NA,NA
1626,21100,66,NA,NA
1626,21200,414,NA,NA
1626,22307,382,NA,NA
1626,22309,439,NA,NA
1627,31002,9,NA,NA
1627,31005,391,NA,NA
1627,32007,382,NA,NA
1627,32009,243,NA,NA
1627,33012,636,NA,NA
1628,12400,60,NA,NA
1628,12500,60,NA,NA
1628,12600,147,NA,NA
1629,11101,98,NA,NA
1629,11104,136,NA,NA
1629,11200,71,NA,NA
1629,12300,21,NA,NA
1806,12600,NA,NA,88
1806,12500,NA,NA,120
1806,12400,NA,NA,107
1803,12600,315,NA,NA
1803,12500,509,NA,NA
1803,12400,973,NA,NA
1804,21200,596,NA,NA
1804,22307,378,NA,NA
1804,22309,720,NA,NA
1804,21100,68,NA,NA
1805,41100,NA,NA,22
1805,41200,NA,NA,47
1805,41300,NA,NA,280
1805,41400,NA,NA,269
1805,42500,NA,NA,51
1805,42600,NA,NA,319
1810,21200,NA,NA,49
1810,22307,NA,NA,85
1810,22309,NA,NA,69
1809,12400,NA,NA,32
1809,12500,NA,NA,22
1809,12600,NA,NA,15
1811,41100,NA,NA,6
1811,41200,NA,NA,13
1811,41400,NA,NA,84
1811,41400,NA,NA,41
1811,42500,NA,NA,15
1811,42600,NA,NA,54
1812,33012,NA,NA,19
1812,32009,NA,NA,42
1812,32007,NA,NA,23
1812,31005,NA,NA,37
1825,31002,NA,NA,2
1825,31005,NA,NA,155
1825,32007,NA,NA,54
1825,32009,NA,NA,76
1825,33012,NA,NA,117
1820,33013,119,NA,NA
1820,33012,67,NA,NA
1820,32007,61,NA,NA
1820,31005,107,NA,NA
1820,31002,5,NA,NA
1816,33013,0,NA,NA
1816,33012,575,NA,NA
1816,32009,316,NA,NA
1816,32007,285,NA,NA
1816,31005,454,NA,NA
1816,31002,18,NA,NA
1824,21200,NA,NA,130
1824,22307,NA,NA,70
1824,22309,NA,NA,104
1824,21100,NA,NA,15
1821,21200,NA,NA,90
1821,22307,NA,NA,47
1821,22309,NA,NA,9
1821,21100,NA,NA,10
1819,21200,NA,NA,41
1819,22307,NA,NA,28
1819,22309,NA,NA,27
1819,21100,NA,NA,1
1817,21200,298,NA,NA
1817,22307,88,NA,NA
1817,22309,254,NA,NA
1817,21100,2,NA,NA
1815,21200,507,NA,NA
1815,22307,386,NA,NA
1815,22309,518,NA,NA
1815,21100,34,NA,NA
2078,31005,125,NA,NA
2078,31002,17,NA,NA
2076,33013,1,NA,NA
2076,33012,179,NA,NA
2076,32009,157,NA,NA
2076,32007,138,NA,NA
2076,31005,181,NA,NA
2076,31002,14,NA,NA
2074,31002,31,NA,NA
2074,31005,497,NA,NA
2074,32007,363,NA,NA
2074,32009,285,NA,NA
2074,33012,908,NA,NA
2074,33013,3,NA,NA
2077,42600,120,NA,NA
2077,42500,22,NA,NA
2077,41400,81,NA,NA
2077,41300,132,NA,NA
2077,41200,10,NA,NA
2077,41100,6,NA,NA
2075,42600,481,NA,NA
2075,42500,10,NA,NA
2075,41400,300,NA,NA
2075,41300,504,NA,NA
2075,41200,114,NA,NA
2075,41100,24,NA,NA
2073,42600,246,NA,NA
2073,42500,50,NA,NA
2073,41400,231,NA,NA
2073,41300,257,NA,NA
2073,41200,41,NA,NA
2073,41100,28,NA,NA
2085,33013,3,NA,NA
2085,33012,347,NA,NA
2085,32009,154,NA,NA
2085,32007,180,NA,NA
2085,31005,198,NA,NA
2085,31002,11,NA,NA
2092,31002,28,NA,NA
2092,31005,658,NA,NA
2092,32007,425,NA,NA
2092,32009,560,NA,NA
2092,33012,1555,NA,NA
2092,33013,16,NA,NA
2087,33013,0,NA,NA
2087,33012,136,NA,NA
2087,32009,126,NA,NA
2087,32007,136,NA,NA
2087,31005,151,NA,NA
2087,31002,8,NA,NA
2079,31002,48,NA,NA
2079,31005,678,NA,NA
2079,32007,327,NA,NA
2079,32009,410,NA,NA
2079,33012,779,NA,NA
2083,33013,0,NA,NA
2083,33012,938,NA,NA
2083,32009,390,NA,NA
2083,32007,432,NA,NA
2083,31005,853,NA,NA
2093,11101,93,NA,NA
2093,11104,178,NA,NA
2093,11200,340,NA,NA
2093,12300,132,NA,NA
1942,41400,51,NA,NA
1942,41300,64,NA,NA
1942,41200,14,NA,NA
1942,41100,9,NA,NA
1939,33013,0,NA,NA
1939,33012,194,NA,NA
1939,32009,101,NA,NA
1939,32007,107,NA,NA
1939,31005,140,NA,NA
1939,31002,4,NA,NA
1941,21200,49,NA,NA
1941,22307,41,NA,NA
1941,22309,75,NA,NA
1941,21100,7,NA,NA
1938,21100,22,NA,NA
1938,22309,155,NA,NA
1938,22307,146,NA,NA
1938,21100,85,NA,NA
1940,12600,61,NA,NA
1940,12500,45,NA,NA
1940,12400,25,NA,NA
1943,31002,NA,NA,1
1943,31005,NA,NA,37
1943,32007,NA,NA,23
1943,32009,NA,NA,32
1943,33012,NA,NA,46
1952,31002,7,NA,NA
1952,31005,322,NA,NA
1952,32007,210,NA,NA
1952,32009,141,NA,NA
1952,33012,330,NA,NA
1948,33013,7,NA,NA
1948,33012,419,NA,NA
1948,32009,236,NA,NA
1948,32007,182,NA,NA
1948,31005,221,NA,NA
1948,31002,18,NA,NA
1951,21100,27,NA,NA
1951,22309,334,NA,NA
1951,22307,163,NA,NA
