EventID,SumClams,SumDiggers,SumPeople,SumLanterns,AvgPplPerCar,n_interviews,CPUE,DiggersPeople,DiggersLanterns
942,1053,77,78,0,NA,29,13.675324675324676,0.9871794871794872,NA
943,1018,72,78,0,NA,31,14.13888888888889,0.9230769230769231,NA
944,682,47,51,0,NA,23,14.51063829787234,0.9215686274509803,NA
945,825,55,55,0,NA,27,15,1,NA
946,495,33,35,0,NA,17,15,0.9428571428571428,NA
947,540,36,36,0,NA,21,15,1,NA
948,915,63,66,0,NA,32,14.523809523809524,0.9545454545454546,NA
949,1030,69,72,0,NA,30,14.927536231884059,0.9583333333333334,NA
950,570,38,38,0,NA,17,15,1,NA
951,660,44,45,0,NA,19,15,0.9777777777777777,NA
952,825,55,55,0,NA,28,15,1,NA
953,1707,116,114,0,30,58,14.71551724137931,1.0175438596491229,NA
954,810,54,54,0,NA,25,15,1,NA
955,544,37,37,0,NA,16,14.702702702702704,1,NA
956,1305,88,88,0,NA,40,14.829545454545455,1,NA
957,1698,113,113,0,NA,50,15.026548672566372,1,NA
958,1482,127,131,0,NA,55,11.669291338582678,0.9694656488549618,NA
959,836,74,78,0,NA,35,11.297297297297296,0.9487179487179487,NA
960,1061,112,118,0,NA,41,9.473214285714286,0.9491525423728814,NA
961,171,53,54,0,NA,23,3.2264150943396226,0.9814814814814815,NA
962,450,30,31,2,414,15,15,0.967741935483871,15
963,1486,109,116,0,NA,34,13.63302752293578,0.9396551724137931,NA
964,898,60,64,0,NA,32,14.966666666666667,0.9375,NA
965,629,63,74,0,NA,30,9.984126984126984,0.8513513513513513,NA
966,1110,76,78,0,NA,21,14.605263157894736,0.9743589743589743,NA
967,495,33,33,0,NA,17,15,1,NA
968,624,42,43,0,NA,23,14.857142857142858,0.9767441860465116,NA
969,687,46,46,0,NA,24,14.934782608695652,1,NA
970,810,54,54,0,NA,27,15,1,NA
971,660,44,44,0,NA,22,15,1,NA
972,945,63,63,0,NA,25,15,1,NA
973,585,39,39,0,NA,25,15,1,NA
974,920,63,63,0,NA,36,14.603174603174603,1,NA
975,882,60,60,0,NA,28,14.7,1,NA
976,405,27,27,0,NA,15,15,1,NA
977,510,34,34,0,NA,16,15,1,NA
978,780,52,53,0,NA,25,15,0.9811320754716981,NA
979,815,59,59,0,NA,29,13.813559322033898,1,NA
980,752,51,52,0,NA,21,14.745098039215685,0.9807692307692307,NA
981,690,78,80,0,NA,30,8.846153846153847,0.975,NA
982,773,61,64,0,NA,28,12.672131147540984,0.953125,NA
983,238,31,33,0,NA,17,7.67741935483871,0.9393939393939394,NA
984,447,50,54,0,NA,23,8.94,0.9259259259259259,NA
985,285,19,19,0,NA,12,15,1,NA
986,930,62,62,0,NA,26,15,1,NA
987,555,37,37,0,NA,14,15,1,NA
988,481,32,32,0,NA,16,15.03125,1,NA
989,1215,80,81,0,NA,31,15.1875,0.9876543209876543,NA
990,1200,80,82,0,NA,38,15,0.975609756097561,NA
991,1170,78,78,0,NA,25,15,1,NA
992,1050,70,71,0,NA,28,15,0.9859154929577465,NA
993,1170,78,83,0,NA,33,15,0.9397590361445783,NA
994,975,65,65,0,NA,31,15,1,NA
995,1860,124,124,0,NA,54,15,1,NA
996,1125,75,77,0,NA,36,15,0.974025974025974,NA
997,690,46,46,0,NA,26,15,1,NA
998,420,28,28,0,NA,13,15,1,NA
999,1050,70,71,0,NA,25,15,0.9859154929577465,NA
1000,671,45,45,0,NA,18,14.911111111111111,1,NA
1001,315,21,21,0,NA,11,15,1,NA
1002,777,52,52,0,NA,23,14.942307692307692,1,NA
1003,480,32,32,0,NA,15,15,1,NA
1004,1020,68,68,0,NA,28,15,1,NA
1005,959,64,64,0,NA,29,14.984375,1,NA
1006,780,52,52,0,NA,25,15,1,NA
1007,705,47,48,0,NA,25,15,0.9791666666666666,NA
1008,529,54,55,0,NA,15,9.796296296296296,0.9818181818181818,NA
1009,1305,87,89,0,NA,29,15,0.9775280898876404,NA
1010,615,41,41,0,NA,20,15,1,NA
1011,555,37,38,0,NA,21,15,0.9736842105263158,NA
1012,525,35,36,0,NA,17,15,0.9722222222222222,NA
1013,855,57,57,0,NA,20,15,1,NA
1014,345,23,23,0,NA,9,15,1,NA
1015,390,26,26,0,NA,11,15,1,NA
1016,675,45,45,0,NA,25,15,1,NA
1017,990,66,66,0,NA,29,15,1,NA
1018,961,65,64,0,15,28,14.784615384615385,1.015625,NA
1019,1200,80,80,0,NA,42,15,1,NA
1020,1410,94,94,0,NA,41,15,1,NA
1021,570,38,56,0,2.235294117647059,17,15,0.6785714285714286,NA
1022,1110,74,78,0,2.3870967741935485,31,15,0.9487179487179487,NA
1023,1532,104,107,0,NA,48,14.73076923076923,0.9719626168224299,NA
1024,1095,73,76,0,NA,31,15,0.9605263157894737,NA
1025,708,52,54,0,3.0714285714285716,19,13.615384615384615,0.9629629629629629,NA
1026,745,52,55,0,NA,18,14.326923076923077,0.9454545454545454,NA
1027,853,65,66,0,NA,24,13.123076923076923,0.9848484848484849,NA
1028,184,47,49,0,2.9444444444444446,19,3.9148936170212765,0.9591836734693877,NA
1029,491,57,63,0,2.95,20,8.614035087719298,0.9047619047619048,NA
1030,490,43,45,0,3.1333333333333333,15,11.395348837209303,0.9555555555555556,NA
1031,345,27,28,0,2.5454545454545454,11,12.777777777777779,0.9642857142857143,NA
1032,192,29,29,0,2.5454545454545454,11,6.620689655172414,1,NA
1033,660,46,46,0,NA,19,14.347826086956522,1,NA
1034,480,32,32,2,NA,14,15,1,16
1035,23,33,34,0,NA,14,0.696969696969697,0.9705882352941176,NA
1036,0,17,17,0,NA,8,0,1,NA
1037,585,39,39,0,NA,16,15,1,NA
1038,390,26,27,0,NA,12,15,0.9629629629629629,NA
1039,513,36,36,0,NA,15,14.25,1,NA
1040,0,1,1,0,2.6,1,0,1,NA
1041,395,28,29,0,NA,12,14.107142857142858,0.9655172413793104,NA
1042,579,51,54,0,2.3333333333333335,20,11.352941176470589,0.9444444444444444,NA
1043,749,55,55,0,1.7619047619047619,26,13.618181818181819,1,NA
1044,0,13,43,0,2.7142857142857144,7,0,0.3023255813953488,NA
1045,330,22,23,0,2.1,11,15,0.9565217391304348,NA
1046,240,16,16,0,1.7777777777777777,9,15,1,NA
1047,83,6,6,0,2,3,13.833333333333334,1,NA
1048,465,31,31,0,NA,17,15,1,NA
1049,495,33,35,0,NA,18,15,0.9428571428571428,NA
1050,360,24,29,0,NA,14,15,0.8275862068965517,NA
1051,544,37,37,0,NA,15,14.702702702702704,1,NA
1052,900,60,60,0,1.9285714285714286,28,15,1,NA
1053,450,30,31,0,NA,14,15,0.967741935483871,NA
1054,1317,93,94,0,2.1875,33,14.161290322580646,0.9893617021276596,NA
1055,455,32,32,0,NA,14,14.21875,1,NA
1056,986,73,75,0,2.5517241379310347,30,13.506849315068493,0.9733333333333334,NA
1057,30,2,2,0,2,1,15,1,NA
1058,254,16,17,0,2.4285714285714284,7,15.875,0.9411764705882353,NA
1059,484,45,47,0,3.230769230769231,13,10.755555555555556,0.9574468085106383,NA
1060,750,52,53,0,NA,23,14.423076923076923,0.9811320754716981,NA
1061,585,39,39,0,NA,18,15,1,NA
1062,706,47,70,0,NA,21,15.02127659574468,0.6714285714285714,NA
1064,329,46,46,0,NA,19,7.1521739130434785,1,NA
1065,660,44,44,0,2.625,15,15,1,NA
1066,462,31,33,0,2.2,15,14.903225806451612,0.9393939393939394,NA
1067,514,53,58,0,NA,22,9.69811320754717,0.9137931034482759,NA
1068,691,47,47,0,NA,25,14.702127659574469,1,NA
1069,90,30,30,0,NA,15,3,1,NA
1070,371,39,37,0,1,14,9.512820512820513,1.054054054054054,NA
1071,206,21,21,0,2.3333333333333335,9,9.80952380952381,1,NA
1072,0,4,5,0,2.6,1,0,0.8,NA
1073,353,24,24,0,NA,12,14.708333333333334,1,NA
1074,215,20,21,0,3,7,10.75,0.9523809523809523,NA
1075,35,5,6,0,NA,2,7,0.8333333333333334,NA
1076,345,23,23,0,NA,8,15,1,NA
1077,13,8,8,0,2.6666666666666665,3,1.625,1,NA
1078,593,46,53,0,NA,19,12.891304347826088,0.8679245283018868,NA
1079,645,43,43,0,1.4761904761904763,21,15,1,NA
1080,550,37,38,0,NA,15,14.864864864864865,0.9736842105263158,NA
1081,360,24,25,0,2.2857142857142856,7,15,0.96,NA
1082,705,47,47,0,NA,23,15,1,NA
1083,465,31,31,0,NA,17,15,1,NA
1084,985,67,68,0,NA,22,14.701492537313433,0.9852941176470589,NA
1085,255,17,20,0,NA,8,15,0.85,NA
1086,450,30,30,0,NA,14,15,1,NA
1087,268,18,18,0,NA,11,14.88888888888889,1,NA
1088,510,34,39,0,NA,18,15,0.8717948717948718,NA
1089,285,19,20,0,NA,13,15,0.95,NA
1090,212,20,27,0,2,12,10.6,0.7407407407407407,NA
1091,3,34,34,0,NA,10,0.08823529411764706,1,NA
1092,111,17,17,0,NA,8,6.529411764705882,1,NA
1093,0,29,29,0,NA,9,0,1,NA
1094,155,22,23,0,NA,11,7.045454545454546,0.9565217391304348,NA
1095,547,43,44,0,3.3333333333333335,14,12.720930232558139,0.9772727272727273,NA
1096,464,33,35,0,NA,11,14.06060606060606,0.9428571428571428,NA
1097,348,38,40,0,3.076923076923077,13,9.157894736842104,0.95,NA
1098,735,49,49,0,NA,19,15,1,NA
1099,1200,80,81,0,NA,19,15,0.9876543209876543,NA
1100,1169,78,84,0,NA,25,14.987179487179487,0.9285714285714286,NA
1101,945,63,63,0,NA,19,15,1,NA
1102,1035,69,72,0,NA,30,15,0.9583333333333334,NA
1103,800,58,63,0,NA,24,13.793103448275861,0.9206349206349206,NA
1104,1067,71,76,0,2.3870967741935485,31,15.028169014084508,0.9342105263157895,NA
1105,764,51,59,0,NA,27,14.980392156862745,0.864406779661017,NA
1106,60,15,15,0,NA,7,4,1,NA
1107,480,32,32,0,NA,13,15,1,NA
1108,622,43,49,0,NA,22,14.465116279069768,0.8775510204081632,NA
1109,75,9,10,0,NA,5,8.333333333333334,0.9,NA
1110,240,19,20,0,2.111111111111111,9,12.631578947368421,0.95,NA
1111,1722,115,116,0,NA,38,14.97391304347826,0.9913793103448276,NA
1112,420,28,28,0,NA,13,15,1,NA
1113,1080,117,77,0,NA,36,9.23076923076923,1.5194805194805194,NA
1114,28,7,7,0,NA,5,4,1,NA
1115,0,1,1,0,1,1,0,1,NA
1116,60,4,4,0,3,2,15,1,NA
1117,99,8,9,0,1.8,5,12.375,0.8888888888888888,NA
1118,2314,158,162,0,NA,52,14.645569620253164,0.9753086419753086,NA
1119,1320,88,91,0,NA,31,15,0.967032967032967,NA
1120,607,45,46,0,NA,23,13.488888888888889,0.9782608695652174,NA
1121,337,27,27,0,NA,9,12.481481481481481,1,NA
1122,574,65,66,0,NA,25,8.830769230769231,0.9848484848484849,NA
1123,225,15,15,0,NA,6,15,1,NA
1124,720,48,48,0,NA,21,15,1,NA
1125,895,77,83,0,NA,37,11.623376623376624,0.927710843373494,NA
1126,399,27,27,0,NA,12,14.777777777777779,1,NA
1127,525,35,37,0,NA,16,15,0.9459459459459459,NA
1128,602,42,42,0,30,24,14.333333333333334,1,NA
1129,493,33,33,0,NA,17,14.93939393939394,1,NA
1130,183,12,12,0,NA,6,15.25,1,NA
1131,49,16,16,0,1.5714285714285714,7,3.0625,1,NA
1132,62,18,18,0,2.8333333333333335,6,3.4444444444444446,1,NA
1133,87,16,17,0,2.3333333333333335,6,5.4375,0.9411764705882353,NA
1134,90,6,6,0,3,2,15,1,NA
1135,30,2,2,0,2.6,1,15,1,NA
1136,30,2,2,0,2.6,1,15,1,NA
1137,232,19,21,0,4,5,12.210526315789474,0.9047619047619048,NA
1138,873,58,59,0,NA,23,15.051724137931034,0.9830508474576272,NA
1139,1185,79,79,0,NA,30,15,1,NA
1140,840,56,58,0,NA,25,15,0.9655172413793104,NA
1141,780,96,55,0,NA,22,8.125,1.7454545454545454,NA
1142,180,12,12,0,NA,6,15,1,NA
1143,329,22,22,0,NA,10,14.954545454545455,1,NA
1144,1191,82,85,0,NA,38,14.524390243902438,0.9647058823529412,NA
1145,630,42,42,0,NA,22,15,1,NA
1146,690,46,46,0,NA,23,15,1,NA
1147,105,7,7,0,NA,6,15,1,NA
1148,211,16,16,0,NA,7,13.1875,1,NA
1149,363,25,25,0,NA,13,14.52,1,NA
1150,1068,71,71,0,NA,21,15.04225352112676,1,NA
1151,780,52,55,0,NA,16,15,0.9454545454545454,NA
1152,794,54,55,0,3.533333333333333,16,14.703703703703704,0.9818181818181818,NA
1153,1410,94,95,0,NA,36,15,0.9894736842105263,NA
1154,945,63,67,0,2.3125,20,15,0.9402985074626866,NA
1155,375,25,36,0,3,11,15,0.6944444444444444,NA
1156,720,48,48,0,NA,23,15,1,NA
1157,990,66,66,0,NA,29,15,1,NA
1158,416,28,28,0,NA,13,14.857142857142858,1,NA
1159,409,30,32,0,NA,16,13.633333333333333,0.9375,NA
1160,165,11,11,0,2.75,4,15,1,NA
1161,540,36,36,0,NA,17,15,1,NA
1162,540,36,37,0,NA,18,15,0.972972972972973,NA
1163,615,41,41,0,NA,19,15,1,NA
1164,730,49,51,0,NA,17,14.89795918367347,0.9607843137254902,NA
1165,825,55,55,0,NA,30,15,1,NA
1166,390,26,26,0,NA,17,15,1,NA
1167,766,51,51,0,NA,25,15.019607843137255,1,NA
1168,870,58,59,0,NA,29,15,0.9830508474576272,NA
1169,1230,89,95,0,NA,37,13.820224719101123,0.9368421052631579,NA
1170,586,45,47,0,NA,20,13.022222222222222,0.9574468085106383,NA
1171,825,55,56,0,NA,22,15,0.9821428571428571,NA
1172,1830,124,125,0,NA,48,14.758064516129032,0.992,NA
1173,974,70,73,0,NA,27,13.914285714285715,0.958904109589041,NA
1174,1095,75,76,0,NA,27,14.6,0.9868421052631579,NA
1175,1016,68,68,0,NA,27,14.941176470588236,1,NA
1176,1496,133,105,0,NA,36,11.24812030075188,1.2666666666666666,NA
1177,687,58,61,0,NA,26,11.844827586206897,0.9508196721311475,NA
1178,1485,99,99,0,NA,43,15,1,NA
1179,900,60,60,0,NA,24,15,1,NA
1180,461,61,62,0,NA,26,7.557377049180328,0.9838709677419355,NA
1181,857,57,58,0,NA,32,15.035087719298245,0.9827586206896551,NA
1182,810,61,66,0,NA,26,13.278688524590164,0.9242424242424242,NA
1183,578,39,40,0,NA,18,14.820512820512821,0.975,NA
1184,513,39,42,0,NA,20,13.153846153846153,0.9285714285714286,NA
1185,631,42,43,0,NA,13,15.023809523809524,0.9767441860465116,NA
1186,416,32,32,0,NA,14,13,1,NA
1187,495,33,33,0,NA,17,15,1,NA
1188,1262,85,85,0,NA,40,14.847058823529412,1,NA
1189,690,46,49,0,NA,28,15,0.9387755102040817,NA
1190,393,32,33,0,NA,16,12.28125,0.9696969696969697,NA
1191,720,48,49,0,NA,23,15,0.9795918367346939,NA
1192,250,17,19,0,NA,9,14.705882352941176,0.8947368421052632,NA
1193,1275,86,86,0,NA,32,14.825581395348838,1,NA
1194,760,54,54,0,NA,23,14.074074074074074,1,NA
1195,1485,99,99,0,NA,39,15,1,NA
1196,1800,120,123,0,NA,47,15,0.975609756097561,NA
1197,762,55,55,0,NA,30,13.854545454545455,1,NA
1198,840,56,58,0,NA,26,15,0.9655172413793104,NA
1199,1995,133,144,0,NA,45,15,0.9236111111111112,NA
1200,121,12,12,0,NA,6,10.083333333333334,1,NA
1201,1126,97,102,0,NA,19,11.608247422680412,0.9509803921568627,NA
1202,780,52,53,0,NA,22,15,0.9811320754716981,NA
1203,631,50,51,0,1.9230769230769231,26,12.62,0.9803921568627451,NA
1204,597,42,42,0,NA,24,14.214285714285714,1,NA
1205,676,49,49,0,NA,24,13.795918367346939,1,NA
1206,1590,106,106,0,NA,43,15,1,NA
1207,1680,112,112,0,NA,41,15,1,NA
1208,606,42,42,0,NA,17,14.428571428571429,1,NA
1209,633,70,71,0,NA,35,9.042857142857143,0.9859154929577465,NA
1210,1020,68,68,0,NA,33,15,1,NA
1211,585,39,39,0,NA,21,15,1,NA
1212,431,35,35,0,NA,19,12.314285714285715,1,NA
1213,585,39,39,0,NA,15,15,1,NA
1214,578,39,39,0,NA,18,14.820512820512821,1,NA
1215,525,36,37,0,NA,20,14.583333333333334,0.972972972972973,NA
1216,915,61,63,0,NA,28,15,0.9682539682539683,NA
1217,690,46,47,0,NA,23,15,0.9787234042553191,NA
1218,855,57,58,0,NA,26,15,0.9827586206896551,NA
1219,975,65,65,0,NA,25,15,1,NA
1220,510,34,34,0,NA,19,15,1,NA
1221,660,44,44,0,NA,19,15,1,NA
1222,735,49,49,0,NA,29,15,1,NA
1223,450,30,30,0,NA,13,15,1,NA
1224,844,60,60,0,NA,25,14.066666666666666,1,NA
1225,965,65,66,0,NA,23,14.846153846153847,0.9848484848484849,NA
1226,1877,129,135,0,3.35,41,14.550387596899224,0.9555555555555556,NA
1227,1000,67,68,0,NA,28,14.925373134328359,0.9852941176470589,NA
1228,914,71,72,0,NA,22,12.873239436619718,0.9861111111111112,NA
1229,771,54,55,0,NA,25,14.277777777777779,0.9818181818181818,NA
1230,1963,131,131,0,NA,58,14.98473282442748,1,NA
1231,1540,121,124,0,NA,45,12.727272727272727,0.9758064516129032,NA
1232,1520,102,102,0,2.92,36,14.901960784313726,1,NA
1233,182,13,13,0,1.625,8,14,1,NA
1234,90,6,6,0,2,3,15,1,NA
1235,195,13,13,0,2.6,5,15,1,NA
1236,581,52,53,0,NA,22,11.173076923076923,0.9811320754716981,NA
1237,540,36,37,0,NA,16,15,0.972972972972973,NA
1238,1373,91,91,0,NA,34,15.087912087912088,1,NA
1239,355,41,41,0,NA,15,8.658536585365853,1,NA
1240,425,31,31,0,NA,15,13.709677419354838,1,NA
1241,45,7,7,0,NA,7,6.428571428571429,1,NA
1242,1125,75,79,0,NA,28,15,0.9493670886075949,NA
1243,345,23,25,0,NA,10,15,0.92,NA
1244,399,27,27,0,NA,11,14.777777777777779,1,NA
1245,255,17,18,0,3,6,15,0.9444444444444444,NA
1246,506,40,40,0,NA,20,12.65,1,NA
1247,1251,97,109,0,NA,32,12.896907216494846,0.8899082568807339,NA
1248,551,65,66,0,NA,29,8.476923076923077,0.9848484848484849,NA
1249,1545,105,107,0,NA,46,14.714285714285714,0.9813084112149533,NA
1250,725,49,54,0,NA,21,14.795918367346939,0.9074074074074074,NA
1251,291,30,33,0,NA,16,9.7,0.9090909090909091,NA
1252,452,44,49,0,NA,24,10.272727272727273,0.8979591836734694,NA
1253,367,32,34,0,NA,20,11.46875,0.9411764705882353,NA
1254,1125,73,73,0,NA,29,15.41095890410959,1,NA
1255,735,49,49,0,NA,24,15,1,NA
1256,194,13,13,0,NA,7,14.923076923076923,1,NA
1257,315,94,98,0,NA,37,3.351063829787234,0.9591836734693877,NA
1258,638,46,48,0,NA,22,13.869565217391305,0.9583333333333334,NA
1259,585,39,39,0,NA,16,15,1,NA
1260,188,20,22,0,NA,11,9.4,0.9090909090909091,NA
1261,105,9,9,0,NA,5,11.666666666666666,1,NA
1262,135,10,10,0,NA,6,13.5,1,NA
1263,135,21,21,0,NA,10,6.428571428571429,1,NA
1264,530,37,39,0,NA,21,14.324324324324325,0.9487179487179487,NA
1265,180,44,46,0,NA,19,4.090909090909091,0.9565217391304348,NA
1266,585,46,46,0,NA,22,12.717391304347826,1,NA
1267,675,45,46,0,NA,20,15,0.9782608695652174,NA
1268,345,23,23,0,NA,13,15,1,NA
1269,201,24,27,0,NA,15,8.375,0.8888888888888888,NA
1270,105,9,9,0,NA,5,11.666666666666666,1,NA
1271,240,16,16,0,NA,9,15,1,NA
1272,707,49,54,0,NA,22,14.428571428571429,0.9074074074074074,NA
1273,675,45,45,0,NA,18,15,1,NA
1274,964,76,81,0,NA,36,12.68421052631579,0.9382716049382716,NA
1275,339,30,30,0,NA,14,11.3,1,NA
1276,855,64,90,0,NA,31,13.359375,0.7111111111111111,NA
1277,318,25,26,0,NA,11,12.72,0.9615384615384616,NA
1278,540,36,36,0,NA,16,15,1,NA
1279,315,23.2,25,0,NA,12,13.577586206896552,0.9279999999999999,NA
1280,75,11,11,0,NA,5,6.818181818181818,1,NA
1281,165,21,21,0,NA,11,7.857142857142857,1,NA
1282,416,36,36,0,NA,24,11.555555555555555,1,NA
1283,855,57,60,0,NA,30,15,0.95,NA
1284,660,52,53,0,NA,26,12.692307692307692,0.9811320754716981,NA
1285,316,25,27,0,NA,10,12.64,0.9259259259259259,NA
1286,480,32,32,0,NA,14,15,1,NA
1287,960,64,67,0,NA,23,15,0.9552238805970149,NA
1288,1530,102,102,0,NA,40,15,1,NA
1289,736,49,52,0,NA,22,15.020408163265307,0.9423076923076923,NA
1290,840,56,57,0,NA,20,15,0.9824561403508771,NA
1291,1088,73,75,0,NA,23,14.904109589041095,0.9733333333333334,NA
1292,120,8,8,0,NA,3,15,1,NA
1293,465,31,31,0,NA,12,15,1,NA
1294,579,39,42,0,NA,12,14.846153846153847,0.9285714285714286,NA
1295,525,35,37,0,NA,13,15,0.9459459459459459,NA
1296,330,22,23,0,NA,11,15,0.9565217391304348,NA
1297,795,53,53,0,NA,19,15,1,NA
1298,1035,69,69,0,NA,29,15,1,NA
1299,495,33,33,0,NA,15,15,1,NA
1300,480,32,32,0,NA,13,15,1,NA
1301,532,36,36,0,NA,17,14.777777777777779,1,NA
1302,150,10,10,0,NA,6,15,1,NA
1303,270,18,18,0,NA,10,15,1,NA
1304,660,44,44,0,NA,23,15,1,NA
1305,557,37,38,0,NA,22,15.054054054054054,0.9736842105263158,NA
1306,525,35,35,0,NA,21,15,1,NA
1307,480,32,32,0,NA,17,15,1,NA
1308,465,31,34,0,NA,17,15,0.9117647058823529,NA
1309,467,32,33,0,NA,16,14.59375,0.9696969696969697,NA
1310,510,34,35,0,NA,17,15,0.9714285714285714,NA
1311,990,66,66,0,NA,30,15,1,NA
1312,1635,109,109,0,NA,38,15,1,NA
1313,420,28,28,0,NA,15,15,1,NA
1314,1224,82,82,0,NA,38,14.926829268292684,1,NA
1315,1020,68,69,0,NA,36,15,0.9855072463768116,NA
1316,1300,87,88,0,NA,40,14.942528735632184,0.9886363636363636,NA
1317,585,39,39,0,NA,19,15,1,NA
1318,765,51,51,0,NA,22,15,1,NA
1319,900,60,60,0,NA,32,15,1,NA
1320,1035,69,69,0,NA,30,15,1,NA
1321,720,48,48,0,NA,23,15,1,NA
1322,852,57,57,0,NA,27,14.947368421052632,1,NA
1323,812,54,55,0,NA,29,15.037037037037036,0.9818181818181818,NA
1324,825,55,57,0,NA,26,15,0.9649122807017544,NA
1325,825,55,56,0,NA,29,15,0.9821428571428571,NA
1326,395,27,27,0,NA,14,14.62962962962963,1,NA
1328,228,17,17,0,NA,5,13.411764705882353,1,NA
1329,179,14,17,0,NA,10,12.785714285714286,0.8235294117647058,NA
1330,416,44,45,0,NA,20,9.454545454545455,0.9777777777777777,NA
1331,469,33,36,0,NA,16,14.212121212121213,0.9166666666666666,NA
1332,440,33,36,0,NA,14,13.333333333333334,0.9166666666666666,NA
1333,195,13,13,0,1.8571428571428572,7,15,1,NA
1334,458,31,35,0,2.5,14,14.774193548387096,0.8857142857142857,NA
1335,340,24,25,0,1.8333333333333333,12,14.166666666666666,0.96,NA
1336,630,47,47,0,2.35,20,13.404255319148936,1,NA
1337,403,53,55,0,2.619047619047619,21,7.60377358490566,0.9636363636363636,NA
1338,392,29,29,0,2.272727272727273,12,13.517241379310345,1,NA
1339,439,37,39,0,2.2941176470588234,17,11.864864864864865,0.9487179487179487,NA
1340,12,30,31,0,2.4166666666666665,12,0.4,0.967741935483871,NA
1341,17,28,30,0,2.25,14,0.6071428571428571,0.9333333333333333,NA
1342,15,56,58,0,2.761904761904762,21,0.26785714285714285,0.9655172413793104,NA
1343,535,68,75,0,NA,27,7.867647058823529,0.9066666666666666,NA
1344,101,14,16,0,NA,4,7.214285714285714,0.875,NA
1345,447,46,47,0,NA,18,9.717391304347826,0.9787234042553191,NA
1346,643,55,58,0,NA,25,11.690909090909091,0.9482758620689655,NA
1347,570,38,39,0,NA,15,15,0.9743589743589743,NA
1348,270,18,18,0,NA,10,15,1,NA
1349,591,46,46,0,2.2222222222222223,18,12.847826086956522,1,NA
1350,577,50,58,0,2.6,20,11.54,0.8620689655172413,NA
1351,952,81,86,0,2.9642857142857144,29,11.753086419753087,0.9418604651162791,NA
1352,374,45,45,0,2.25,16,8.311111111111112,1,NA
1353,19,15,15,0,NA,3,1.2666666666666666,1,NA
1354,331,52,55,0,NA,2,6.365384615384615,0.9454545454545454,NA
1355,14,88,88,0,NA,34,0.1590909090909091,1,NA
1356,660,45,46,0,2.25,20,14.666666666666666,0.9782608695652174,NA
1357,782,55,60,0,2.857142857142857,21,14.218181818181819,0.9166666666666666,NA
1358,502,40,42,0,2.375,16,12.55,0.9523809523809523,NA
1359,713,50,52,0,1.8148148148148149,28,14.26,0.9615384615384616,NA
1360,403,43,44,0,2.5,14,9.372093023255815,0.9772727272727273,NA
1361,139,17,17,0,2.8333333333333335,6,8.176470588235293,1,NA
1362,1058,87,91,0,2.9,31,12.160919540229886,0.9560439560439561,NA
1363,905,87,91,0,2.588235294117647,34,10.402298850574713,0.9560439560439561,NA
1364,270,19,20,0,1.8888888888888888,9,14.210526315789474,0.95,NA
1365,576,39,49,0,2.473684210526316,19,14.76923076923077,0.7959183673469388,NA
1366,330,22,22,0,2.25,8,15,1,NA
1367,359,25,25,0,1.9230769230769231,13,14.36,1,NA
1368,195,13,13,0,2.6,5,15,1,NA
1369,60,4,4,0,1.3333333333333333,3,15,1,NA
1370,826,56,56,0,NA,23,14.75,1,NA
1371,540,36,38,0,NA,16,15,0.9473684210526315,NA
1372,480,33,36,0,222,18,14.545454545454545,0.9166666666666666,NA
1373,504,34,37,0,NA,17,14.823529411764707,0.918918918918919,NA
1374,478,35,35,0,NA,21,13.657142857142857,1,NA
1375,515,36,36,0,NA,19,14.305555555555555,1,NA
1376,225,31,36,0,NA,18,7.258064516129032,0.8611111111111112,NA
1377,73,41,42,0,NA,17,1.7804878048780488,0.9761904761904762,NA
1378,442,55,58,0,NA,29,8.036363636363637,0.9482758620689655,NA
1379,1033,93,95,0,2.638888888888889,36,11.10752688172043,0.9789473684210527,NA
1380,528,60,61,0,NA,27,8.8,0.9836065573770492,NA
1381,365,41,41,0,NA,19,8.902439024390244,1,NA
1382,690,48,49,0,NA,25,14.375,0.9795918367346939,NA
1383,1079,85,90,0,NA,32,12.694117647058823,0.9444444444444444,NA
1384,683,48,49,0,NA,20,14.229166666666666,0.9795918367346939,NA
1385,885,59,60,0,NA,25,15,0.9833333333333333,NA
1386,846,64,68,0,NA,22,13.21875,0.9411764705882353,NA
1387,689,61,70,0,NA,24,11.295081967213115,0.8714285714285714,NA
1388,921,63,65,0,NA,20,14.619047619047619,0.9692307692307692,NA
1389,1429,103,106,0,NA,43,13.87378640776699,0.9716981132075472,NA
1390,243,19,21,0,NA,7,12.789473684210526,0.9047619047619048,NA
1391,581,40,40,0,NA,24,14.525,1,NA
1392,629,43,45,0,NA,22,14.627906976744185,0.9555555555555556,NA
1393,916,63,73,0,NA,24,14.53968253968254,0.863013698630137,NA
1394,741,60,60,0,NA,26,12.35,1,NA
1395,198,29,29,0,NA,15,6.827586206896552,1,NA
1396,434,36,37,0,NA,18,12.055555555555555,0.972972972972973,NA
1398,286,22,22,0,NA,13,13,1,NA
1399,1092,177,179,0,NA,65,6.169491525423729,0.9888268156424581,NA
1400,735,52,53,0,NA,21,14.134615384615385,0.9811320754716981,NA
1401,585,39,39,0,NA,18,15,1,NA
1402,195,13,13,0,NA,7,15,1,NA
1403,507,35,36,0,NA,18,14.485714285714286,0.9722222222222222,NA
1404,213,18,18,0,NA,11,11.833333333333334,1,NA
