EventID,effort,harvest,n_census,people,beach,date,season,CF,TideHeight,CPUE,diggers_people,sum_people,n_interviews,wastage_rate,wastage,pct_interviewed
1221.0,1377.8039291093805,20667.058936640708,7,820.0,LongBeach,2015-05-03,2014-15,0.5951499938964844,-0.3,15.0,1.0,44.0,19.0,,,0.03193487772127477
1222.0,989.6664807871039,14844.997211806558,3,589.0,Twin Harbors,2015-05-07,2014-15,0.5951499938964844,-0.8,15.0,1.0,49.0,29.0,,,0.049511629373391736
1223.0,1341.7383530282166,20126.07529542325,7,729.0,LongBeach,2015-05-07,2014-15,0.5433250069618225,-0.8,15.0,1.0,30.0,13.0,,,0.02235905378443714
1224.0,2988.2720686627513,42035.02709918936,6,1646.0,Copalis,2015-12-24,2015-16,0.550819993019104,-1.2,14.066666666666666,1.0,60.0,25.0,,,0.020078493062664786
1225.0,3038.5040546978066,45110.0986582059,6,1444.0,Copalis,2015-12-25,2015-16,0.4680333435535431,-1.3,14.846153846153847,0.9848484848484849,66.0,23.0,,,0.02172121504921408
1226.0,5373.483034740091,78186.26090083062,6,2800.6,Copalis,2015-12-26,2015-16,0.49802500009536743,-1.1,14.550387596899224,0.9555555555555556,135.0,41.0,,,0.02512336954024268
1227.0,4608.300483637005,68780.60423338813,6,1729.0,Copalis,2016-01-08,2015-16,0.36967501044273376,-0.4,14.925373134328359,0.9852941176470589,68.0,28.0,,,0.014755982219790586
1228.0,8906.235182829001,114652.09798740431,6,4498.0,Copalis,2016-01-09,2015-16,0.49802500009536743,-1.0,12.873239436619718,0.9861111111111112,72.0,22.0,,,0.008084223975896594
1229.0,2173.275626180666,31029.546440468403,7,1517.0,LongBeach,2016-01-07,2015-16,0.6853333115577698,0.7,14.277777777777779,0.9818181818181818,55.0,25.0,,,0.025307420438270632
1230.0,2178.502014744323,32644.27064842065,7,1493.0,LongBeach,2016-01-08,2015-16,0.6853333115577698,-0.4,14.98473282442748,1.0,131.0,58.0,,,0.06013306350573867
1231.0,6868.61450216235,87418.73002752081,7,4824.0,LongBeach,2016-01-09,2015-16,0.6853333115577698,-1.0,12.727272727272727,0.9758064516129032,124.0,45.0,,,0.018053131379110417
1232.0,2284.246432922088,34039.750765113466,7,1452.4,LongBeach,2016-01-10,2015-16,0.6358333230018616,-1.0,14.901960784313726,1.0,102.0,36.0,,,0.04465367594752814
1233.0,508.6885338586093,7121.63947402053,7,302.25,LongBeach,2016-01-11,2015-16,0.5941749811172485,-1.0,14.0,1.0,13.0,8.0,,,0.02555591316633327
1234.0,125.81913703784565,1887.2870555676848,7,80.0,LongBeach,2016-01-12,2015-16,0.6358333230018616,-0.8,15.0,1.0,6.0,3.0,,,0.04768749922513962
1235.0,591.2503508636047,8868.75526295407,7,273.0,LongBeach,2016-01-13,2015-16,0.461733341217041,-0.4,15.0,1.0,13.0,5.0,,,0.021987301962716237
1236.0,4454.508965760599,49770.57132897899,6,1934.0,Copalis,2016-01-22,2015-16,0.4259749948978424,-0.7,11.173076923076923,0.9811320754716981,53.0,22.0,,,0.01189805664493715
1237.0,2846.507829836418,42697.61744754626,7,2052.0,LongBeach,2016-01-22,2015-16,0.7013999819755554,-0.7,15.0,0.972972972972973,37.0,16.0,,,0.012998383356678243
1238.0,6367.2656326866645,96068.74410636033,7,4466.0,LongBeach,2016-01-23,2015-16,0.7013999819755554,-0.8,15.087912087912088,1.0,91.0,34.0,,,0.014291849162511317
1239.0,488.61853996920814,4230.721504611436,7,249.0,LongBeach,2016-01-21,2015-16,0.5095999836921692,-0.4,8.658536585365853,1.0,41.0,15.0,,,0.08391003747541742
1240.0,774.80547208924,10622.333085094418,7,531.0,LongBeach,2016-02-04,2015-16,0.6853333115577698,0.8,13.709677419354838,1.0,31.0,15.0,,,0.04001004267098091
1241.0,451.95324799858327,2905.4137371337492,7,317.0,LongBeach,2016-02-05,2015-16,0.7013999819755554,0.2,6.428571428571429,1.0,7.0,7.0,,,0.01548832767769365
1242.0,8081.62612488133,121224.39187321995,7,5834.0,LongBeach,2016-02-06,2015-16,0.6853333115577698,-0.3,15.0,0.9493670886075949,79.0,28.0,,,0.00977526042151078
1243.0,1693.5957331338032,25403.935997007047,7,664.0,LongBeach,2016-02-07,2015-16,0.36070001125335693,-0.7,15.0,0.92,25.0,10.0,,,0.014761492079187274
1244.0,3408.5604195865626,50370.9484227792,7,2336.0,LongBeach,2016-02-08,2015-16,0.6853333115577698,-1.0,14.777777777777779,1.0,27.0,11.0,,,0.007921232625025592
1245.0,387.6802159978619,5815.203239967928,7,261.0,LongBeach,2016-02-10,2015-16,0.6358333230018616,-0.7,15.0,0.9444444444444444,18.0,6.0,,,0.0464300195295477
1246.0,3391.304235602601,42899.9985803729,6,1352.0,Copalis,2016-02-19,2015-16,0.3986666798591614,0.0,12.65,1.0,40.0,20.0,,,0.01179487218518229
1247.0,9950.426852025545,128329.73187509234,6,4763.0,Copalis,2016-02-20,2015-16,0.4259749948978424,-0.1,12.896907216494846,0.8899082568807339,109.0,32.0,,,0.010954303932982691
1248.0,1766.657448122071,14975.819291004018,6,911.0,Mocrocks,2016-02-19,2015-16,0.5078499913215637,0.0,8.476923076923077,0.9848484848484849,66.0,29.0,,,0.037358685505306626
1249.0,7972.850838299841,117314.80519212622,6,3557.0,Mocrocks,2016-02-20,2015-16,0.43779999017715454,-0.1,14.714285714285714,0.9813084112149533,107.0,46.0,,,0.013420544566818593
1250.0,2511.199125044601,37155.49725831297,6,1525.0,Mocrocks,2016-02-21,2015-16,0.5510500073432922,-0.2,14.795918367346939,0.9074074074074074,54.0,21.0,,,0.021503671079465242
1251.0,791.119845035232,7673.86249684175,7,473.0,LongBeach,2016-02-17,2015-16,0.5435333251953125,0.7,9.7,0.9090909090909091,33.0,16.0,,,0.04171302263126817
1252.0,873.9490039411514,8977.839767759102,7,529.0,LongBeach,2016-02-18,2015-16,0.5435333251953125,0.3,10.272727272727273,0.8979591836734694,49.0,24.0,,,0.05606734463799387
1253.0,1990.7678773333953,22831.619093167377,7,1155.0,LongBeach,2016-02-19,2015-16,0.5460500121116638,0.0,11.46875,0.9411764705882353,34.0,20.0,,,0.017078836958903772
1254.0,13050.086698913537,201114.3498120237,7,7126.0,LongBeach,2016-02-20,2015-16,0.5460500121116638,-0.1,15.41095890410959,1.0,73.0,29.0,,,0.005593832568643202
1255.0,2154.2031340788576,32313.047011182865,7,1207.0,LongBeach,2016-02-21,2015-16,0.5602999925613403,-0.2,15.0,1.0,49.0,24.0,,,0.022746230021131464
1256.0,1270.6224767601384,18961.596960882067,7,611.0,LongBeach,2016-02-22,2015-16,0.4808666706085205,-0.1,14.923076923076923,1.0,13.0,7.0,,,0.010231205757628096
1257.0,4831.440341624889,16190.464974594042,6,3491.0,Mocrocks,2016-03-05,2015-16,0.6930666565895081,0.3,3.351063829787234,0.9591836734693877,98.0,37.0,,,0.020283806291819195
1258.0,3365.118923181402,46672.736369342056,6,1832.0,Mocrocks,2016-03-06,2015-16,0.5217249989509583,-0.2,13.869565217391305,0.9583333333333334,48.0,22.0,,,0.01426398326351585
1259.0,1534.2714002042412,23014.07100306362,6,845.0,Mocrocks,2016-03-07,2015-16,0.5507500171661377,-0.5,15.0,1.0,39.0,16.0,,,0.025419231561514048
1260.0,358.76813715349095,3372.420489242815,7,226.0,LongBeach,2016-02-24,2015-16,0.5726666450500488,0.5,9.4,0.9090909090909091,22.0,11.0,,,0.061320941638102575
1261.0,82.58774896886632,963.5237379701069,7,48.0,LongBeach,2016-03-02,2015-16,0.5812000036239624,1.8,11.666666666666666,1.0,9.0,5.0,,,0.10897500067949294
1262.0,166.8960760412507,2253.0970265568844,7,97.0,LongBeach,2016-03-03,2015-16,0.5812000036239624,1.4,13.5,1.0,10.0,6.0,,,0.059917526146800244
1263.0,581.5553989891002,3738.570422072788,7,338.0,LongBeach,2016-03-04,2015-16,0.5812000036239624,0.9,6.428571428571429,1.0,21.0,10.0,,,0.036110059396755066
1264.0,1104.0364078517223,15814.575571930078,6,635.0,Mocrocks,2016-03-08,2015-16,0.5456666946411133,-0.5,14.324324324324325,0.9487179487179487,39.0,21.0,,,0.03532492200677308
1265.0,6502.718064968755,26602.028447599452,7,3139.0,LongBeach,2016-03-05,2015-16,0.461733341217041,0.3,4.090909090909091,0.9565217391304348,46.0,19.0,,,0.0070739650005448955
1266.0,1496.1854229320488,19027.57548728801,7,1010.0,LongBeach,2016-03-06,2015-16,0.6750500202178955,-0.2,12.717391304347826,1.0,46.0,22.0,,,0.030744852405963554
1267.0,1069.7549276279728,16046.323914419592,7,767.0,LongBeach,2016-03-08,2015-16,0.7013999819755554,-0.6,15.0,0.9782608695652174,46.0,20.0,,,0.0430005030236209
1268.0,465.1437809780205,6977.156714670308,7,262.0,LongBeach,2016-03-11,2015-16,0.5632666945457458,-0.1,15.0,1.0,23.0,13.0,,,0.04944707623874868
1269.0,1855.4403784905703,15539.313169858528,7,1228.0,LongBeach,2016-03-12,2015-16,0.5882999897003174,-0.2,8.375,0.8888888888888888,27.0,15.0,,,0.014551801455331548
1270.0,146.1816363811172,1705.4524244463673,7,87.0,LongBeach,2016-03-15,2015-16,0.5951499938964844,-0.6,11.666666666666666,1.0,9.0,5.0,,,0.061567240747912186
1271.0,384.77695093420505,5771.654264013076,7,229.0,LongBeach,2016-03-16,2015-16,0.5951499938964844,0.8,15.0,1.0,16.0,9.0,,,0.0415825323246452
1272.0,3152.6802724301533,45488.6725022065,6,1480.0,Copalis,2016-03-18,2015-16,0.4259749948978424,0.7,14.428571428571429,0.9074074074074074,54.0,22.0,0.016666666666666666,758.1445417034416,0.0171282830270561
1273.0,1390.722262646967,20860.833939704506,6,748.0,Mocrocks,2016-03-18,2015-16,0.537850022315979,0.7,15.0,1.0,45.0,18.0,,,0.032357287438795526
1274.0,3556.6748971193415,45113.613168724274,6,2843.0,Copalis,2016-03-19,2015-16,0.75,0.5,12.68421052631579,0.9382716049382716,81.0,36.0,,,0.022774080382101932
1275.0,2388.561795578629,26990.748290038508,6,852.0,Copalis,2016-03-20,2015-16,0.35670000314712524,0.4,11.3,1.0,30.0,14.0,,,0.012559859265743847
1276.0,3794.3167454277186,50689.70027094843,6,2934.0,Mocrocks,2016-03-19,2015-16,0.549875020980835,0.5,13.359375,0.7111111111111111,90.0,31.0,,,0.023719685529272977
1277.0,1243.0342648971982,15811.39584949236,6,737.0,Mocrocks,2016-03-20,2015-16,0.5701000094413757,0.4,12.72,0.9615384615384616,26.0,11.0,,,0.02091655936946377
1278.0,785.0194801958778,11775.292202938168,7,538.0,LongBeach,2016-03-18,2015-16,0.6853333115577698,0.7,15.0,1.0,36.0,16.0,,,0.045858734602378645
1279.0,2896.196253496334,39323.354303937296,7,2189.0,LongBeach,2016-03-19,2015-16,0.7013999819755554,0.5,13.577586206896552,0.9279999999999999,25.0,12.0,,,0.008632011718756835
1280.0,263.4710228007274,1796.3933372776867,7,155.0,LongBeach,2016-03-24,2015-16,0.5882999897003174,0.8,6.818181818181818,1.0,11.0,5.0,,,0.04175032184969994
1281.0,715.621294187782,5622.73874004686,7,421.0,LongBeach,2016-03-25,2015-16,0.5882999897003174,0.7,7.857142857142857,1.0,21.0,11.0,,,0.02934513012756928
1282.0,1292.878411028336,14939.928305216328,6,941.0,Mocrocks,2016-03-25,2015-16,0.7278333306312561,0.7,11.555555555555555,1.0,36.0,24.0,,,0.027844845805234032
1283.0,4968.035438608011,74520.53157912016,6,3133.0,Mocrocks,2016-03-26,2015-16,0.5990999937057495,0.6,15.0,0.95,60.0,30.0,,,0.01207720853473045
1284.0,3481.095288807216,44183.13251178389,6,2084.0,Mocrocks,2016-03-27,2015-16,0.5873666405677795,0.7,12.692307692307692,0.9811320754716981,53.0,26.0,,,0.0152250931396251
1285.0,1009.5778096806076,12761.06351436288,7,614.0,LongBeach,2016-03-26,2015-16,0.5631250143051147,0.6,12.64,0.9259259259259259,27.0,10.0,0.01,127.61063514362881,0.026743852470907402
1286.0,871.3069695947661,13069.60454392149,6,522.0,Mocrocks,2016-04-07,2015-16,0.5990999937057495,-0.6,15.0,1.0,32.0,14.0,,,0.03672643639575476
1287.0,1517.8987546025592,22768.481319038387,6,952.0,Mocrocks,2016-04-08,2015-16,0.5990999937057495,-1.1,15.0,0.9552238805970149,67.0,23.0,0.03,683.0544395711515,0.04413996638237115
1288.0,6262.184823763993,93932.7723564599,6,3105.0,Mocrocks,2016-04-10,2015-16,0.4958333373069763,-1.2,15.0,1.0,102.0,40.0,0.0225,2113.4873780203475,0.01628824489704077
1289.0,1222.4801085435254,18362.150201796627,6,739.0,Copalis,2016-04-07,2015-16,0.5696333050727844,-0.6,15.020408163265307,0.9423076923076923,52.0,22.0,,,0.04253647943765179
1290.0,2975.1365080184687,44627.04762027703,6,1725.0,Copalis,2016-04-08,2015-16,0.5696333050727844,-1.1,15.0,0.9824561403508771,57.0,20.0,0.05,2231.3523810138518,0.019158784763783403
1291.0,6892.90220866733,102732.5699045213,6,4034.0,Copalis,2016-04-09,2015-16,0.5696333050727844,-1.3,14.904109589041095,0.9733333333333334,75.0,23.0,0.035,3595.6399466582457,0.010880757876659396
1292.0,416.6417289107935,6249.625933661902,7,232.0,LongBeach,2016-03-30,2015-16,0.5568333268165588,1.2,15.0,1.0,8.0,3.0,,,0.019201149200570995
1293.0,2212.006148280218,33180.09222420327,7,1243.0,LongBeach,2016-04-03,2015-16,0.5619333386421204,0.5,15.0,1.0,31.0,12.0,,,0.014014427592844514
1294.0,1138.0248371941095,16895.291813727934,7,721.0,LongBeach,2016-04-05,2015-16,0.5882999897003174,0.0,14.846153846153847,0.9285714285714286,42.0,12.0,,,0.03690604864438137
1295.0,2312.060665967573,34680.9099895136,7,1361.0,LongBeach,2016-04-06,2015-16,0.5568333268165588,0.0,15.0,0.9459459459459459,37.0,13.0,0.02,693.6181997902721,0.01600304029415071
1296.0,1554.1569876920976,23312.354815381466,7,967.0,LongBeach,2016-04-07,2015-16,0.5951499938964844,-0.6,15.0,0.9565217391304348,23.0,11.0,0.03333333333333333,777.0784938460489,0.014799019778661288
1297.0,5194.628681800148,77919.43022700222,7,3056.0,LongBeach,2016-04-08,2015-16,0.5882999897003174,-1.1,15.0,1.0,53.0,19.0,0.02,1558.3886045400443,0.010202846680012048
1298.0,12291.348166916514,184370.2225037477,7,7231.0,LongBeach,2016-04-09,2015-16,0.5882999897003174,-1.3,15.0,1.0,69.0,29.0,,,0.00561370478347696
1299.0,1888.599532096273,28328.99298144409,7,1124.0,LongBeach,2016-04-11,2015-16,0.5951499938964844,-0.9,15.0,1.0,33.0,15.0,0.04,1133.1597192577638,0.017473264945359415
1300.0,897.2528026151331,13458.792039226997,7,534.0,LongBeach,2016-04-12,2015-16,0.5951499938964844,-0.4,15.0,1.0,32.0,13.0,,,0.03566441910990169
1301.0,472.1498830240682,6977.326049133452,7,281.0,LongBeach,2016-04-20,2015-16,0.5951499938964844,0.6,14.777777777777779,1.0,36.0,17.0,,,0.07624697430702292
1302.0,510.7956029868923,7661.9340448033845,7,304.0,LongBeach,2016-04-21,2015-16,0.5951499938964844,0.2,15.0,1.0,10.0,6.0,,,0.019577302430805407
1303.0,1189.6160753773675,17844.241130660514,7,708.0,LongBeach,2016-04-22,2015-16,0.5951499938964844,0.0,15.0,1.0,18.0,10.0,,,0.015130932048215705
1304.0,4494.665256545844,67419.97884818767,7,2675.0,LongBeach,2016-04-23,2015-16,0.5951499938964844,-0.2,15.0,1.0,44.0,23.0,,,0.009789383077175818
1305.0,4007.853928199518,60334.449675868425,6,2466.0,Mocrocks,2016-04-23,2015-16,0.5990999937057495,-0.2,15.054054054054054,0.9736842105263158,38.0,22.0,0.02,1206.6889935173685,0.009481383473741285
1306.0,3624.296433035285,54364.44649552927,7,2157.0,LongBeach,2016-04-24,2015-16,0.5951499938964844,-0.2,15.0,1.0,35.0,21.0,,,0.009657046725255889
1307.0,1581.1140210877159,23716.710316315737,7,941.0,LongBeach,2016-04-25,2015-16,0.5951499938964844,-0.2,15.0,1.0,32.0,17.0,,,0.020238894585215196
1308.0,959.0266516605681,14385.399774908521,7,626.0,LongBeach,2016-04-26,2015-16,0.5951499938964844,-0.1,15.0,0.9117647058823529,34.0,17.0,,,0.035452612230461505
1309.0,1346.5155921576284,19650.71192305039,6,698.0,Copalis,2016-04-25,2015-16,0.5026666522026062,-0.2,14.59375,0.9696969696969697,33.0,16.0,0.02,393.0142384610078,0.024507699867865246
1310.0,1060.97009494739,15914.551424210847,6,549.0,Copalis,2016-04-26,2015-16,0.5026666522026062,-0.1,15.0,0.9714285714285714,35.0,17.0,,,0.032988677217839525
1311.0,1555.6668499278198,23335.002748917297,6,932.0,Mocrocks,2016-04-25,2015-16,0.5990999937057495,-0.2,15.0,1.0,66.0,30.0,0.03,700.0500824675189,0.04242553603495651
1312.0,1407.1106807823521,21106.66021173528,6,843.0,Mocrocks,2016-04-26,2015-16,0.5990999937057495,-0.1,15.0,1.0,109.0,38.0,,,0.07746370025376832
1313.0,1098.8826458994326,16483.239688491492,7,654.0,LongBeach,2016-04-27,2015-16,0.5951499938964844,0.1,15.0,1.0,28.0,15.0,,,0.02548042787324398
1314.0,2774.161271008623,41409.431655055545,6,1662.0,Mocrocks,2016-05-09,2015-16,0.5990999937057495,-1.9,14.926829268292684,1.0,82.0,38.0,0.03,1242.2829496516663,0.029558483443965982
1315.0,2903.3889302783004,43550.83395417451,6,1765.0,Mocrocks,2016-05-10,2015-16,0.5990999937057495,-1.5,15.0,0.9855072463768116,69.0,36.0,0.01904761904761905,829.5396943652288,0.023765331361715325
1316.0,1937.3378452732109,28948.72642362269,6,1174.0,Mocrocks,2016-05-11,2015-16,0.5990999937057495,-0.9,14.942528735632184,0.9886363636363636,88.0,40.0,,,0.04542315642813961
1317.0,1478.127938384049,22171.919075760736,6,838.0,Mocrocks,2016-05-12,2015-16,0.5669333338737488,-0.3,15.0,1.0,39.0,19.0,0.0,0.0,0.02638472556214344
1318.0,5951.263306290928,89268.94959436392,7,2662.0,LongBeach,2016-05-06,2015-16,0.447299987077713,-1.5,15.0,1.0,51.0,22.0,,,0.008569609068731542
1319.0,12668.762485604884,190031.43728407327,7,7119.0,LongBeach,2016-05-07,2015-16,0.5619333386421204,-2.0,15.0,1.0,60.0,32.0,,,0.004736058479916733
1320.0,8070.234477454091,121053.51716181137,7,4803.0,LongBeach,2016-05-08,2015-16,0.5951499938964844,-1.9,15.0,1.0,69.0,30.0,,,0.008549937451354867
1321.0,1067.4763541114776,16012.145311672164,6,627.0,Mocrocks,2016-05-20,2015-16,0.5873666405677795,-0.3,15.0,1.0,48.0,23.0,0.04,640.4858124668866,0.04496586722049987
1322.0,1165.8785642767093,17426.816434451866,7,600.0,Copalis,2016-05-20,2015-16,0.5146333575248718,-0.3,14.947368421052632,1.0,57.0,27.0,,,0.048890168964862826
1323.0,2802.2746297401436,42137.90739535178,6,1645.0,Mocrocks,2016-05-21,2015-16,0.5763499736785889,-0.6,15.037037037037036,0.9818181818181818,55.0,29.0,,,0.019626912871526864
1324.0,3063.265876842114,45948.98815263171,6,1864.0,Copalis,2016-05-21,2015-16,0.587149977684021,-0.6,15.0,0.9649122807017544,57.0,26.0,0.05,2297.4494076315855,0.01860759146991206
1325.0,3576.725078687332,53650.87618030998,6,2210.0,Mocrocks,2016-05-22,2015-16,0.6068500280380249,-0.8,15.0,0.9821428571428571,56.0,29.0,0.04666666666666667,2503.7075550811323,0.015656780649339747
1326.0,1497.1015863859243,21902.041726757045,7,891.0,LongBeach,2016-03-27,2015-16,0.5951499938964844,0.7,14.62962962962963,1.0,27.0,14.0,,,0.018034848299893467
1328.0,296.4847764249215,3976.3840602871824,6,167.0,Mocrocks,2016-10-16,2016-17,0.5632666945457458,-1.1,13.411764705882353,1.0,17.0,5.0,,,0.05733852579208191
1329.0,307.45387818891794,3931.017442558308,6,188.0,Copalis,2016-10-16,2016-17,0.5035666823387146,-1.1,12.785714285714286,0.8235294117647058,17.0,10.0,,,0.05529284619904579
1330.0,554.153878562417,5239.273033681034,4,301.0,Twin Harbors,2016-10-16,2016-17,0.5310999751091003,-1.1,9.454545454545455,0.9777777777777777,45.0,20.0,,,0.08120488142524375
1331.0,1012.0209735502617,14382.964745305237,4,424.0,Twin Harbors,2016-10-17,2016-17,0.38405001163482666,-1.4,14.212121212121213,0.9166666666666666,36.0,16.0,,,0.03557238529722237
1332.0,677.8631049251753,9038.174732335672,3,284.0,Twin Harbors,2016-10-18,2016-17,0.38405001163482666,-1.4,13.333333333333334,0.9166666666666666,36.0,14.0,,,0.053108068190219314
1333.0,159.42989936554739,2391.4484904832107,4,68.71428571428572,Twin Harbors,2016-10-19,2016-17,0.4309999942779541,-1.1,15.0,1.0,13.0,7.0,,,0.0815405394579913
1334.0,698.1773918240251,10315.007917916242,5,377.5,Copalis,2016-11-17,2016-17,0.4788999855518341,-1.7,14.774193548387096,0.8857142857142857,35.0,14.0,,,0.05013052615261669
1335.0,546.0747537588076,7736.0590115831055,6,313.5,Mocrocks,2016-11-17,2016-17,0.5511333346366882,-1.7,14.166666666666666,0.96,25.0,12.0,,,0.04578127779743888
1336.0,809.654551797877,10852.81633260984,3,427.7,Twin Harbors,2016-11-17,2016-17,0.528249979019165,-1.7,13.404255319148936,1.0,47.0,20.0,,,0.058049448243864286
1337.0,842.5927506037649,6406.884499873911,6,481.9047619047619,Mocrocks,2016-11-18,2016-17,0.5511333346366882,-0.8,7.60377358490566,0.9636363636363636,55.0,21.0,,,0.06527471303377512
1338.0,895.9036507160811,12110.145899334613,3,459.0909090909091,Twin Harbors,2016-11-18,2016-17,0.5124333500862122,-0.8,13.517241379310345,1.0,29.0,12.0,,,0.03236955221336667
1339.0,908.0980104254453,10774.460177750552,6,445.0588235294117,Copalis,2016-11-18,2016-17,0.46496665477752686,-0.8,11.864864864864865,0.9487179487179487,39.0,17.0,,,0.042946906118347776
1340.0,654.8205345465998,261.92821381863996,6,347.99999999999994,Copalis,2016-11-19,2016-17,0.5142999887466431,-0.1,0.4,0.967741935483871,31.0,12.0,,,0.04734121543922644
1341.0,416.48499239358534,252.8658882389625,3,211.5,Twin Harbors,2016-11-19,2016-17,0.47396665811538696,-0.1,0.6071428571428571,0.9333333333333333,30.0,14.0,,,0.07203140700841747
1342.0,595.4680213647202,159.50036286555007,6,339.66666666666663,Mocrocks,2016-11-19,2016-17,0.5507500171661377,-0.1,0.26785714285714285,0.9655172413793104,58.0,21.0,,,0.09740237581032984
1343.0,4386.081878950163,34508.14419468142,3,2126.0,Twin Harbors,2016-11-26,2016-17,0.43947499990463257,0.5,7.867647058823529,0.9066666666666666,75.0,27.0,,,0.017099543982510363
1344.0,455.99199078553005,3289.6565049527526,3,247.0,Twin Harbors,2016-11-27,2016-17,0.47396665811538696,0.2,7.214285714285714,0.875,16.0,4.0,,,0.035088335592116555
1345.0,1730.2544817602188,16813.559855365605,6,822.0,Copalis,2016-12-10,2016-17,0.46496665477752686,0.5,9.717391304347826,0.9787234042553191,47.0,18.0,,,0.02716363430666341
1346.0,1897.729352630382,22186.18134075156,6,1128.0,Mocrocks,2016-12-10,2016-17,0.5636500120162964,0.5,11.690909090909091,0.9482758620689655,58.0,25.0,,,0.030562840754719874
1347.0,961.8555753094945,14427.833629642417,6,459.0,Copalis,2016-12-11,2016-17,0.46496665477752686,-0.5,15.0,0.9743589743589743,39.0,15.0,,,0.04054662779019713
1348.0,924.3992128966843,13865.988193450265,6,527.0,Mocrocks,2016-12-11,2016-17,0.5701000094413757,-0.5,15.0,1.0,18.0,10.0,,,0.019472106584335413
1349.0,2584.6268847794863,33206.83671531905,6,1237.7777777777778,Copalis,2016-12-30,2016-17,0.4788999855518341,-0.4,12.847826086956522,1.0,46.0,18.0,,,0.017797539858030457
1350.0,1417.8172271555168,16361.610801374662,6,828.2,Copalis,2016-12-31,2016-17,0.5035666823387146,-0.4,11.54,0.8620689655172413,58.0,20.0,,,0.04090795265364491
1351.0,1621.0631271273953,19052.49502500346,6,948.5714285714286,Mocrocks,2016-12-30,2016-17,0.5511333346366882,-0.4,11.753086419753087,0.9418604651162791,86.0,29.0,,,0.05305160456792098
1352.0,849.1593060842702,7057.457343900379,6,468.0,Mocrocks,2016-12-31,2016-17,0.5511333346366882,-0.4,8.311111111111112,1.0,45.0,16.0,,,0.052993589868912325
1353.0,424.0,537.0666666666666,5,424.0,Kalaloch,2017-01-08,2016-17,1.0,,1.2666666666666666,1.0,15.0,3.0,,,0.03537735849056604
1354.0,212.72727272727275,1354.090909090909,5,225.0,Kalaloch,2017-01-09,2016-17,1.0,,6.365384615384615,0.9454545454545454,55.0,2.0,,,0.2585470085470085
1356.0,1360.4547061735436,19953.335690545307,6,666.0,Copalis,2017-01-13,2016-17,0.4788999855518341,-1.4,14.666666666666666,0.9782608695652174,46.0,20.0,,,0.03381222453879483
1357.0,2076.158953509798,29519.2054844484,6,1140.0,Copalis,2017-01-14,2016-17,0.503333330154419,-1.0,14.218181818181819,0.9166666666666666,60.0,21.0,,,0.02889952134857908
1358.0,827.0803191130012,10379.858004868165,6,429.875,Copalis,2017-01-15,2016-17,0.4950000047683716,-0.4,12.55,0.9523809523809523,42.0,16.0,,,0.050781041489468305
1359.0,528.8413314784975,7541.277386883375,5,295.81481481481484,Mocrocks,2017-01-13,2016-17,0.537850022315979,-1.4,14.26,0.9615384615384616,52.0,28.0,,,0.09832816934830348
1360.0,1249.206406929174,11707.678650987375,6,720.0,Mocrocks,2017-01-14,2016-17,0.5632666945457458,-1.0,9.372093023255815,0.9772727272727273,44.0,14.0,,,0.03522236177779599
1361.0,789.7383914951253,6457.272730460141,6,444.83333333333337,Mocrocks,2017-01-15,2016-17,0.5632666945457458,-0.4,8.176470588235293,1.0,17.0,6.0,,,0.021526115715124042
1362.0,3378.405692394708,41084.519799466674,6,2288.8,Copalis,2017-01-27,2016-17,0.6477000117301941,-0.5,12.160919540229886,0.9560439560439561,91.0,31.0,,,0.026935782225578915
1363.0,5779.776024502194,60122.95749625845,6,3147.294117647059,Copalis,2017-01-28,2016-17,0.5206000208854675,-0.6,10.402298850574713,0.9560439560439561,91.0,34.0,,,0.01574455473953037
1364.0,528.9798655656052,7517.082300142811,6,285.2222222222222,Copalis,2017-01-29,2016-17,0.512233316898346,-0.5,14.210526315789474,0.95,20.0,9.0,,,0.03780862241063797
1365.0,476.5854970152432,7038.801186686669,6,341.36842105263156,Mocrocks,2017-01-29,2016-17,0.5701000094413757,-0.5,14.76923076923077,0.7959183673469388,49.0,19.0,,,0.10281471070117934
1366.0,448.87917664367563,6733.187649655135,6,202.25,Copalis,2017-01-30,2016-17,0.45056667923927307,-0.3,15.0,1.0,22.0,8.0,,,0.0490109614005637
1367.0,271.73717595940326,3902.145846777031,6,146.15384615384616,Mocrocks,2017-01-30,2016-17,0.537850022315979,-0.3,14.36,1.0,25.0,13.0,,,0.09200066171194378
1368.0,254.65072792822681,3819.7609189234026,6,137.8,Copalis,2017-01-31,2016-17,0.5411333441734314,0.2,15.0,1.0,13.0,5.0,,,0.051050315488059564
1369.0,80.10290459636036,1201.5435689454055,6,45.666666666666664,Mocrocks,2017-01-31,2016-17,0.5701000094413757,0.2,15.0,1.0,4.0,3.0,,,0.049935767250339484
1370.0,734.5007390637743,10833.885901190672,4,388.0,Twin Harbors,2017-02-07,2016-17,0.528249979019165,-0.1,14.75,1.0,56.0,23.0,,,0.07624226501307536
1371.0,760.1388043447059,11402.082065170589,6,411.0,Copalis,2017-02-07,2016-17,0.512233316898346,-0.1,15.0,0.9473684210526315,38.0,16.0,,,0.04999086980273125
1372.0,537.0402764361825,7811.494929980835,6,334.0,Mocrocks,2017-02-07,2016-17,0.5701000094413757,-0.1,14.545454545454545,0.9166666666666666,36.0,18.0,0.0,0.0,0.067034078410091
